Objects
100
,,Global Angle Nico_1:Nico_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
2549,0,-0.075964,0.003497,-0.034995,-135.716614,-7.689403,1284.979126
2550,0,-0.076906,0.003056,-0.035754,-135.831390,-5.773594,1284.941528
2551,0,-0.077680,0.002267,-0.036409,-135.929230,-3.862685,1284.919800
2552,0,-0.078643,0.001193,-0.037404,-136.014267,-1.977598,1284.893555
2553,0,-0.079386,0.000265,-0.038741,-136.083664,-0.112517,1284.886597
2554,0,-0.079476,-0.000583,-0.040322,-136.128906,1.712778,1284.894775
2555,0,-0.079839,-0.001253,-0.041888,-136.161957,3.530972,1284.928223
2556,0,-0.079515,-0.002268,-0.043569,-136.185928,5.330757,1284.986938
2557,0,-0.078852,-0.003186,-0.045563,-136.205856,7.126186,1285.033936
2558,0,-0.077934,-0.003594,-0.047224,-136.220169,8.893579,1285.084717
2559,0,-0.077099,-0.004078,-0.049063,-136.224731,10.669615,1285.116821
2560,0,-0.076116,-0.004211,-0.050961,-136.220367,12.419919,1285.127686
2561,0,-0.075157,-0.004277,-0.052426,-136.229767,14.187742,1285.116699
2562,0,-0.074256,-0.004285,-0.053854,-136.221008,15.944550,1285.082764
2563,0,-0.073931,-0.004423,-0.054850,-136.238480,17.687929,1285.037598
2564,0,-0.073618,-0.004224,-0.055977,-136.232437,19.437603,1284.948730
2565,0,-0.073570,-0.004227,-0.056601,-136.235657,21.194929,1284.835205
2566,0,-0.073837,-0.004567,-0.057540,-136.229965,22.954554,1284.697632
2567,0,-0.073929,-0.005002,-0.058037,-136.247269,24.700785,1284.569214
2568,0,-0.073790,-0.005341,-0.058620,-136.276016,26.464375,1284.430786
2569,0,-0.073508,-0.005849,-0.059302,-136.311951,28.239437,1284.304932
2570,0,-0.073409,-0.006341,-0.060053,-136.339554,30.012020,1284.194214
2571,0,-0.073125,-0.006259,-0.060668,-136.381653,31.780422,1284.097900
2572,0,-0.073395,-0.006111,-0.061197,-136.408875,33.569965,1284.008301
2573,0,-0.073102,-0.005459,-0.061391,-136.459167,35.360142,1283.905762
2574,0,-0.073820,-0.005231,-0.061715,-136.519562,37.137108,1283.823364
2575,0,-0.073946,-0.004994,-0.061901,-136.593582,38.929062,1283.740967
2576,0,-0.074886,-0.005414,-0.061773,-136.697021,40.738361,1283.672729
2577,0,-0.075492,-0.006399,-0.061720,-136.824310,42.530251,1283.648926
2578,0,-0.076400,-0.007814,-0.061614,-136.963898,44.298248,1283.672974
2579,0,-0.076416,-0.009132,-0.061547,-137.106842,46.053741,1283.739746
2580,0,-0.076701,-0.010215,-0.061422,-137.235611,47.792164,1283.835205
2581,0,-0.076272,-0.010585,-0.061472,-137.331131,49.489632,1283.942749
2582,0,-0.076098,-0.010812,-0.061750,-137.407425,51.178738,1284.057129
2583,0,-0.075259,-0.010674,-0.062469,-137.448502,52.853271,1284.172974
2584,0,-0.075044,-0.011159,-0.063885,-137.534378,54.488926,1284.316040
2585,0,-0.074328,-0.011645,-0.065461,-137.592072,56.116096,1284.440796
2586,0,-0.073504,-0.012326,-0.067226,-137.665329,57.741051,1284.578491
2587,0,-0.072688,-0.012768,-0.068832,-137.752426,59.351845,1284.714111
2588,0,-0.071686,-0.012971,-0.070507,-137.807419,60.930737,1284.856567
2589,0,-0.070915,-0.013241,-0.071803,-137.894485,62.493752,1284.995850
2590,0,-0.070408,-0.013332,-0.073000,-137.962128,64.042984,1285.100464
2591,0,-0.069870,-0.013297,-0.074174,-138.053818,65.582253,1285.190552
2592,0,-0.069507,-0.013418,-0.075351,-138.164520,67.124199,1285.247314
2593,0,-0.068756,-0.013650,-0.076172,-138.312820,68.668282,1285.294434
2594,0,-0.068328,-0.014019,-0.077247,-138.475769,70.192505,1285.331665
2595,0,-0.067673,-0.014133,-0.077544,-138.640533,71.712624,1285.350952
2596,0,-0.067200,-0.013584,-0.078175,-138.806625,73.198364,1285.362549
2597,0,-0.066949,-0.013136,-0.078484,-138.958298,74.677368,1285.352295
2598,0,-0.066729,-0.012401,-0.078700,-139.101944,76.144798,1285.302856
2599,0,-0.066844,-0.012232,-0.079142,-139.275589,77.603447,1285.234741
2600,0,-0.067287,-0.012355,-0.079380,-139.473587,79.037331,1285.143799
2601,0,-0.067593,-0.012338,-0.079564,-139.687286,80.455452,1285.044434
2602,0,-0.068119,-0.012503,-0.079489,-139.901321,81.847374,1284.943115
2603,0,-0.068299,-0.012723,-0.079168,-140.102036,83.182076,1284.837036
2604,0,-0.068476,-0.012394,-0.079136,-140.259903,84.488586,1284.719849
2605,0,-0.068987,-0.011871,-0.078958,-140.395950,85.752281,1284.582275
2606,0,-0.069295,-0.010831,-0.079163,-140.505051,87.010658,1284.424561
2607,0,-0.069634,-0.009858,-0.079482,-140.601944,88.230087,1284.256104
2608,0,-0.069760,-0.008863,-0.079507,-140.708923,89.419159,1284.097778
2609,0,-0.070287,-0.008036,-0.079689,-140.823456,90.602669,1283.932251
2610,0,-0.071035,-0.007545,-0.079365,-140.932861,91.767876,1283.766846
2611,0,-0.072243,-0.007228,-0.079105,-141.057800,92.914757,1283.606079
2612,0,-0.073192,-0.007008,-0.078192,-141.179840,93.984200,1283.482056
2613,0,-0.074222,-0.006872,-0.077530,-141.271317,95.015045,1283.388428
2614,0,-0.075160,-0.006562,-0.076124,-141.340134,95.982925,1283.317505
2615,0,-0.076205,-0.006167,-0.074753,-141.361298,96.890015,1283.272217
2616,0,-0.077093,-0.005900,-0.073627,-141.355759,97.749115,1283.252197
2617,0,-0.077491,-0.005574,-0.072618,-141.322327,98.554924,1283.258179
2618,0,-0.078185,-0.005515,-0.072059,-141.263580,99.301880,1283.314209
2619,0,-0.078116,-0.005324,-0.071677,-141.185135,100.015617,1283.400269
2620,0,-0.078280,-0.005325,-0.071474,-141.096664,100.673981,1283.528809
2621,0,-0.077974,-0.005493,-0.071541,-140.991821,101.286263,1283.706909
2622,0,-0.078056,-0.005976,-0.071207,-140.899475,101.848808,1283.936523
2623,0,-0.077913,-0.006114,-0.071024,-140.821198,102.383354,1284.192383
2624,0,-0.077738,-0.006437,-0.070288,-140.742950,102.853813,1284.473999
2625,0,-0.077653,-0.006607,-0.069175,-140.653214,103.287834,1284.766724
2626,0,-0.078076,-0.006701,-0.068194,-140.559036,103.679947,1285.055054
2627,0,-0.078411,-0.006920,-0.067072,-140.468445,104.042946,1285.356445
2628,0,-0.079068,-0.006984,-0.066035,-140.388962,104.403915,1285.669067
2629,0,-0.079865,-0.007364,-0.064991,-140.336441,104.733345,1285.991943
2630,0,-0.080585,-0.007991,-0.063832,-140.307007,105.019943,1286.332886
2631,0,-0.081504,-0.009121,-0.062640,-140.298416,105.257195,1286.682861
2632,0,-0.082114,-0.010268,-0.061419,-140.313553,105.455238,1287.048828
2633,0,-0.082545,-0.011235,-0.060219,-140.357162,105.638672,1287.394531
2634,0,-0.082824,-0.011835,-0.059179,-140.422440,105.801544,1287.711182
2635,0,-0.083161,-0.012345,-0.058126,-140.501465,105.924568,1288.007690
2636,0,-0.083951,-0.012740,-0.057016,-140.584747,106.032906,1288.265381
2637,0,-0.084878,-0.012691,-0.055934,-140.657059,106.128716,1288.484741
2638,0,-0.085821,-0.012105,-0.055112,-140.734833,106.233604,1288.677490
2639,0,-0.087244,-0.011643,-0.054500,-140.846512,106.360107,1288.836426
2640,0,-0.088609,-0.011470,-0.054049,-140.984375,106.518555,1288.966431
2641,0,-0.090325,-0.011804,-0.053472,-141.172729,106.700661,1289.080322
2642,0,-0.091750,-0.012588,-0.052741,-141.414520,106.909164,1289.187134
2643,0,-0.093195,-0.013521,-0.051729,-141.682846,107.126030,1289.286499
2644,0,-0.094407,-0.014564,-0.050537,-141.976151,107.330635,1289.404785
2645,0,-0.095514,-0.015431,-0.049103,-142.282562,107.514992,1289.536987
2646,0,-0.096548,-0.015902,-0.047635,-142.578568,107.684784,1289.656860
2647,0,-0.097845,-0.016016,-0.046333,-142.859909,107.849792,1289.779785
2648,0,-0.099140,-0.015995,-0.045321,-143.132843,108.011383,1289.903564
2649,0,-0.100489,-0.016375,-0.044347,-143.416183,108.171928,1290.020630
2650,0,-0.099658,-0.016397,-0.039732,-143.694580,108.623032,1290.098755
2651,0,-0.100229,-0.016499,-0.038077,-143.977982,108.827431,1290.216919
2652,0,-0.100737,-0.016252,-0.036549,-144.241272,109.005264,1290.341309
2653,0,-0.100876,-0.015515,-0.034770,-144.493622,109.164070,1290.477783
2654,0,-0.101156,-0.014697,-0.033150,-144.744202,109.305183,1290.609253
2655,0,-0.101283,-0.013975,-0.031911,-144.986786,109.436943,1290.746704
2656,0,-0.101249,-0.013565,-0.030622,-145.228470,109.558601,1290.901489
2657,0,-0.101101,-0.013296,-0.029454,-145.481171,109.670555,1291.064941
2658,0,-0.100789,-0.012955,-0.028418,-145.730484,109.788498,1291.229004
2659,0,-0.100763,-0.012637,-0.027570,-145.978302,109.912964,1291.391602
2660,0,-0.100804,-0.012341,-0.026756,-146.217270,110.055405,1291.536865
2661,0,-0.100790,-0.011923,-0.025900,-146.426163,110.189194,1291.662109
2662,0,-0.100812,-0.011602,-0.025136,-146.616562,110.325150,1291.788208
2663,0,-0.100962,-0.011591,-0.024667,-146.790451,110.462379,1291.900391
2664,0,-0.101056,-0.011688,-0.024227,-146.957306,110.617035,1292.000488
2665,0,-0.100994,-0.011876,-0.023623,-147.124008,110.803574,1292.101196
2666,0,-0.101071,-0.012217,-0.022898,-147.280197,110.985352,1292.182495
2667,0,-0.101229,-0.012657,-0.021769,-147.402634,111.156021,1292.240967
2668,0,-0.101332,-0.013041,-0.020524,-147.484253,111.314606,1292.278809
2669,0,-0.101513,-0.013266,-0.019492,-147.525986,111.481293,1292.304443
2670,0,-0.101471,-0.013462,-0.018785,-147.518646,111.661018,1292.320313
2671,0,-0.101251,-0.013851,-0.018444,-147.473541,111.838402,1292.343262
2672,0,-0.100808,-0.014464,-0.018426,-147.426971,112.025330,1292.385254
2673,0,-0.099774,-0.015376,-0.018515,-147.362488,112.213440,1292.443970
2674,0,-0.098478,-0.016567,-0.018705,-147.290115,112.422226,1292.511353
2675,0,-0.097083,-0.017521,-0.018669,-147.197601,112.612000,1292.572998
2676,0,-0.095602,-0.018193,-0.018236,-147.046783,112.800117,1292.603394
2677,0,-0.094036,-0.018286,-0.017810,-146.855835,112.960495,1292.608154
2678,0,-0.092631,-0.017746,-0.017282,-146.602905,113.131813,1292.574097
2679,0,-0.091142,-0.016805,-0.016748,-146.315826,113.341835,1292.491455
2680,0,-0.089737,-0.016033,-0.016721,-145.997925,113.555618,1292.367676
2681,0,-0.088354,-0.015112,-0.017077,-145.660721,113.794388,1292.221924
2682,0,-0.087047,-0.014349,-0.017835,-145.305756,114.046410,1292.044800
2683,0,-0.085668,-0.013513,-0.018719,-144.951447,114.330559,1291.854248
2684,0,-0.084516,-0.013138,-0.019567,-144.597549,114.637375,1291.662720
2685,0,-0.083404,-0.012429,-0.020597,-144.267258,114.963219,1291.457642
2686,0,-0.082508,-0.011195,-0.021383,-143.918701,115.336212,1291.247925
2687,0,-0.081487,-0.010063,-0.021757,-143.574249,115.729553,1291.057495
2688,0,-0.080508,-0.009054,-0.021588,-143.273590,116.135376,1290.892212
2689,0,-0.080785,-0.008953,-0.021098,-142.963089,116.743103,1290.543823
2690,0,-0.079987,-0.008420,-0.020669,-142.683121,117.203079,1290.406494
2691,0,-0.079225,-0.008038,-0.019885,-142.421890,117.704041,1290.304688
2692,0,-0.078292,-0.007415,-0.019056,-142.163269,118.246391,1290.228516
2693,0,-0.077706,-0.006615,-0.018293,-141.910873,118.828011,1290.181763
2694,0,-0.077011,-0.006111,-0.017139,-141.684982,119.443214,1290.189209
2695,0,-0.075764,-0.005796,-0.016043,-141.450424,120.078903,1290.238403
2696,0,-0.074950,-0.005978,-0.015051,-141.244522,120.755013,1290.320557
2697,0,-0.073904,-0.006352,-0.014045,-141.038071,121.445824,1290.435425
2698,0,-0.072770,-0.006700,-0.013163,-140.837036,122.143471,1290.588867
2699,0,-0.071197,-0.007099,-0.012007,-140.636093,122.865776,1290.776978
2700,0,-0.069523,-0.007494,-0.011442,-140.416595,123.597214,1291.018188
2701,0,-0.067287,-0.007719,-0.010868,-140.185822,124.348938,1291.278931
2702,0,-0.065046,-0.007909,-0.010445,-139.933960,125.114914,1291.535767
2703,0,-0.062876,-0.007951,-0.010241,-139.662750,125.887825,1291.775513
2704,0,-0.060369,-0.007440,-0.010232,-139.364609,126.677933,1291.986084
2705,0,-0.057784,-0.006546,-0.010275,-139.042267,127.501877,1292.179321
2706,0,-0.055400,-0.005653,-0.010615,-138.725388,128.342636,1292.356201
2707,0,-0.053017,-0.004852,-0.010999,-138.405411,129.210129,1292.503906
2708,0,-0.050720,-0.004364,-0.012169,-138.101288,130.145432,1292.619263
2709,0,-0.048541,-0.003832,-0.013319,-137.833298,131.127686,1292.671021
2710,0,-0.046264,-0.003816,-0.014077,-137.608780,132.192291,1292.684204
2711,0,-0.044524,-0.003442,-0.014817,-137.410904,133.278366,1292.645996
2712,0,-0.043031,-0.003155,-0.014836,-137.248764,134.412079,1292.557739
2713,0,-0.041942,-0.003105,-0.014497,-137.092270,135.591446,1292.434937
2714,0,-0.041779,-0.002955,-0.013754,-136.943588,136.830612,1292.244995
2715,0,-0.041869,-0.002880,-0.012925,-136.822464,138.119019,1292.000732
2716,0,-0.042384,-0.003053,-0.012362,-136.721680,139.446518,1291.722412
2717,0,-0.043189,-0.003797,-0.011653,-136.650497,140.795532,1291.417603
2718,0,-0.043826,-0.004595,-0.011150,-136.591309,142.174316,1291.113281
2719,0,-0.044258,-0.005320,-0.010911,-136.546997,143.560577,1290.789551
2720,0,-0.044173,-0.006079,-0.010476,-136.524277,144.958923,1290.493286
2721,0,-0.043820,-0.006392,-0.010370,-136.512558,146.346558,1290.221313
2722,0,-0.043473,-0.006844,-0.010268,-136.498245,147.755814,1289.967651
2723,0,-0.043114,-0.007157,-0.010441,-136.495392,149.152252,1289.722778
2724,0,-0.042240,-0.007285,-0.010700,-136.505249,150.565689,1289.500732
2725,0,-0.041412,-0.007946,-0.011481,-136.534256,151.961517,1289.320801
2726,0,-0.040681,-0.009073,-0.012127,-136.608017,153.368744,1289.151611
2727,0,-0.039315,-0.009830,-0.012863,-136.685638,154.787048,1289.003784
2728,0,-0.037837,-0.010490,-0.013708,-136.765976,156.206833,1288.872559
2729,0,-0.036638,-0.010969,-0.014532,-136.824844,157.623581,1288.742554
2730,0,-0.035230,-0.011259,-0.015175,-136.883987,159.042038,1288.638306
2731,0,-0.033758,-0.011065,-0.016042,-136.910812,160.474564,1288.528687
2732,0,-0.032701,-0.010955,-0.016999,-136.948349,161.928207,1288.408813
2733,0,-0.031518,-0.011498,-0.017888,-137.023682,163.400604,1288.302124
2734,0,-0.030239,-0.012380,-0.018482,-137.116562,164.897095,1288.171631
2735,0,-0.029050,-0.013696,-0.018865,-137.233032,166.385117,1288.057983
2736,0,-0.028049,-0.015418,-0.018818,-137.347733,167.871414,1287.938843
2737,0,-0.027240,-0.016726,-0.018476,-137.414459,169.347488,1287.781982
2738,0,-0.027004,-0.016704,-0.018280,-137.403946,170.820053,1287.603271
2739,0,-0.026748,-0.016348,-0.018069,-137.345642,172.307297,1287.381104
2740,0,-0.026598,-0.015740,-0.018183,-137.264389,173.801331,1287.130859
2741,0,-0.027270,-0.015622,-0.018393,-137.172440,175.342041,1286.865967
2742,0,-0.027522,-0.015935,-0.018761,-137.099869,176.871429,1286.601440
2743,0,-0.028053,-0.016890,-0.018912,-137.038422,178.432678,1286.335693
2744,0,-0.028862,-0.018475,-0.019413,-136.998398,180.001801,1286.064209
2745,0,-0.029543,-0.020205,-0.019561,-136.962006,181.568192,1285.806274
2746,0,-0.029815,-0.021874,-0.019648,-136.898941,183.131134,1285.556396
2747,0,-0.030474,-0.022806,-0.019655,-136.798111,184.686493,1285.307617
2748,0,-0.030736,-0.023321,-0.019650,-136.665771,186.260513,1285.054321
2749,0,-0.031278,-0.023857,-0.019706,-136.536453,187.841309,1284.807373
2750,0,-0.032006,-0.024398,-0.019691,-136.402237,189.427109,1284.558716
2751,0,-0.032643,-0.025372,-0.019849,-136.272018,191.019516,1284.307739
2752,0,-0.033070,-0.026457,-0.019912,-136.161438,192.627106,1284.075317
2753,0,-0.033356,-0.027585,-0.019711,-136.058609,194.228073,1283.859009
2754,0,-0.033838,-0.028367,-0.019188,-135.948151,195.828415,1283.685059
2755,0,-0.034395,-0.029551,-0.018657,-135.842087,197.412888,1283.533569
2756,0,-0.034650,-0.030396,-0.017502,-135.729202,199.004318,1283.365967
2757,0,-0.035228,-0.031532,-0.016257,-135.598099,200.583221,1283.194946
2758,0,-0.035785,-0.032078,-0.015219,-135.460129,202.167953,1283.024780
2759,0,-0.036063,-0.032434,-0.013515,-135.301208,203.762314,1282.861450
2760,0,-0.036674,-0.032534,-0.012210,-135.087570,205.326324,1282.685181
2761,0,-0.037360,-0.032365,-0.010941,-134.847580,206.882721,1282.519043
2762,0,-0.037932,-0.032070,-0.009752,-134.560867,208.440735,1282.344727
2763,0,-0.038570,-0.031468,-0.008657,-134.244385,210.004486,1282.155029
2764,0,-0.039192,-0.030868,-0.008271,-133.914703,211.582993,1281.963989
2765,0,-0.039412,-0.030479,-0.007689,-133.584442,213.151413,1281.775146
2766,0,-0.040032,-0.030210,-0.007894,-133.251694,214.735214,1281.608154
2767,0,-0.039902,-0.030334,-0.008008,-132.929855,216.311127,1281.468018
2768,0,-0.039917,-0.030747,-0.008205,-132.608017,217.886246,1281.351807
2769,0,-0.039773,-0.031009,-0.008343,-132.277267,219.427475,1281.252686
2770,0,-0.039175,-0.031027,-0.008620,-131.931259,220.971344,1281.153687
2771,0,-0.039025,-0.030993,-0.008665,-131.547333,222.503571,1281.066772
2772,0,-0.038225,-0.030303,-0.008961,-131.160172,224.031265,1280.990479
2773,0,-0.037460,-0.029474,-0.009174,-130.761093,225.545578,1280.916382
2774,0,-0.036992,-0.028610,-0.009284,-130.366608,227.072464,1280.820923
2775,0,-0.036332,-0.027695,-0.009620,-129.966370,228.585617,1280.738037
2776,0,-0.035765,-0.027213,-0.009835,-129.569397,230.099014,1280.672119
2777,0,-0.035680,-0.026695,-0.010126,-129.181030,231.608902,1280.628784
2778,0,-0.035315,-0.026532,-0.010412,-128.803482,233.111710,1280.592773
2779,0,-0.035262,-0.026592,-0.010585,-128.463516,234.611115,1280.581909
2780,0,-0.035497,-0.027143,-0.010478,-128.131027,236.091415,1280.585571
2781,0,-0.035455,-0.027959,-0.010140,-127.807808,237.561142,1280.598389
2782,0,-0.035132,-0.028648,-0.009890,-127.494019,238.993927,1280.647217
2783,0,-0.035011,-0.029264,-0.009469,-127.158028,240.398041,1280.700195
2784,0,-0.035049,-0.029342,-0.009021,-126.796112,241.796341,1280.750977
2785,0,-0.034469,-0.028587,-0.008503,-126.425758,243.177551,1280.804321
2786,0,-0.033818,-0.028203,-0.008309,-126.030060,244.547668,1280.853394
2787,0,-0.033588,-0.027632,-0.008527,-125.641510,245.899246,1280.903809
2788,0,-0.033282,-0.027687,-0.008624,-125.276428,247.255692,1280.952637
2789,0,-0.032908,-0.027579,-0.008687,-124.916405,248.599731,1281.009644
2790,0,-0.032764,-0.027939,-0.008788,-124.581543,249.927841,1281.085571
2791,0,-0.032683,-0.028276,-0.009068,-124.254250,251.264877,1281.144287
2792,0,-0.032709,-0.028137,-0.009002,-123.947289,252.572571,1281.204102
2793,0,-0.032542,-0.028374,-0.009040,-123.619415,253.879395,1281.244019
2794,0,-0.032734,-0.028109,-0.008657,-123.305183,255.164658,1281.282593
2795,0,-0.032883,-0.028124,-0.008490,-122.995255,256.438965,1281.305298
2796,0,-0.032954,-0.028051,-0.008340,-122.682152,257.703064,1281.303101
2797,0,-0.033493,-0.028011,-0.007831,-122.387627,258.953278,1281.300049
2798,0,-0.033936,-0.028128,-0.007464,-122.103065,260.178925,1281.307861
2799,0,-0.034254,-0.028309,-0.007035,-121.820847,261.385040,1281.332031
2800,0,-0.034891,-0.028677,-0.006935,-121.544197,262.555817,1281.373291
2801,0,-0.035058,-0.028800,-0.006581,-121.285240,263.706299,1281.408936
2802,0,-0.035180,-0.028916,-0.006221,-121.032997,264.820068,1281.461548
2803,0,-0.035511,-0.028897,-0.006128,-120.777321,265.915649,1281.513428
2804,0,-0.035603,-0.029049,-0.005785,-120.548569,266.983704,1281.574219
2805,0,-0.036154,-0.029498,-0.005442,-120.316582,268.008057,1281.654419
2806,0,-0.036639,-0.029705,-0.005364,-120.097954,269.033722,1281.721802
2807,0,-0.037265,-0.029738,-0.005150,-119.881531,270.024658,1281.800293
2808,0,-0.037962,-0.030021,-0.004789,-119.681007,270.991608,1281.866455
2809,0,-0.038442,-0.030163,-0.004776,-119.476746,271.943451,1281.935059
2810,0,-0.039215,-0.030549,-0.004530,-119.294830,272.867249,1281.993286
2811,0,-0.039862,-0.030963,-0.004435,-119.134132,273.744720,1282.071899
2812,0,-0.040176,-0.031029,-0.004368,-118.984421,274.611786,1282.160645
2813,0,-0.041002,-0.031227,-0.004375,-118.820915,275.444977,1282.245239
2814,0,-0.041573,-0.031251,-0.004224,-118.666039,276.261414,1282.315918
2815,0,-0.042283,-0.031147,-0.004183,-118.513527,277.040344,1282.381958
2816,0,-0.043209,-0.031032,-0.004385,-118.355263,277.833099,1282.421265
2817,0,-0.044178,-0.030762,-0.004431,-118.205803,278.593445,1282.469116
2818,0,-0.045585,-0.030512,-0.004630,-118.048584,279.353027,1282.504639
2819,0,-0.046461,-0.030227,-0.004919,-117.899437,280.091248,1282.526733
2820,0,-0.047546,-0.030125,-0.005300,-117.773155,280.825012,1282.580811
2821,0,-0.048415,-0.030079,-0.005725,-117.669304,281.531433,1282.636475
2822,0,-0.049246,-0.030125,-0.006133,-117.561546,282.246643,1282.716919
2823,0,-0.049924,-0.030007,-0.006466,-117.472015,282.929871,1282.793945
2824,0,-0.050703,-0.029887,-0.006933,-117.380013,283.615753,1282.876099
2825,0,-0.051220,-0.029551,-0.007152,-117.301796,284.294159,1282.965942
2826,0,-0.051974,-0.029594,-0.007767,-117.223145,285.002869,1283.060059
2827,0,-0.052506,-0.029466,-0.008341,-117.157448,285.682404,1283.159302
2828,0,-0.053092,-0.029575,-0.008613,-117.092964,286.347076,1283.265625
2829,0,-0.053505,-0.029508,-0.009155,-117.041931,287.037903,1283.369995
2830,0,-0.054042,-0.029446,-0.009528,-117.004669,287.712677,1283.505737
2831,0,-0.054709,-0.029458,-0.009856,-116.948029,288.384125,1283.634399
2832,0,-0.055254,-0.029479,-0.010035,-116.899521,289.063721,1283.770630
2833,0,-0.055409,-0.029221,-0.010598,-116.858261,289.730927,1283.908447
2834,0,-0.055875,-0.029084,-0.010894,-116.817947,290.403046,1284.063599
2835,0,-0.055910,-0.028956,-0.011277,-116.778389,291.060486,1284.232300
2836,0,-0.055484,-0.028863,-0.011684,-116.722870,291.693359,1284.407227
2837,0,-0.055336,-0.028839,-0.012249,-116.690720,292.323975,1284.593994
2838,0,-0.055046,-0.028705,-0.012880,-116.657837,292.950043,1284.778687
2839,0,-0.054464,-0.028704,-0.013306,-116.623909,293.562286,1284.976563
2840,0,-0.053779,-0.028643,-0.014294,-116.598076,294.189667,1285.179565
2841,0,-0.053017,-0.028043,-0.014860,-116.571968,294.808258,1285.371460
2842,0,-0.052622,-0.027774,-0.015495,-116.557083,295.427795,1285.561646
2843,0,-0.051737,-0.027244,-0.015917,-116.546036,296.041931,1285.753662
2844,0,-0.050971,-0.026771,-0.016181,-116.555229,296.675110,1285.940063
2845,0,-0.049191,-0.021348,-0.011720,-116.644554,297.053009,1286.302856
2846,0,-0.049010,-0.020881,-0.011523,-116.664459,297.678864,1286.481201
2847,0,-0.048508,-0.020480,-0.011509,-116.702484,298.340210,1286.650757
2848,0,-0.048434,-0.020401,-0.011274,-116.758652,298.994598,1286.821655
2849,0,-0.048624,-0.020590,-0.011288,-116.834633,299.675354,1286.969482
2850,0,-0.049324,-0.021059,-0.010962,-116.909996,300.354523,1287.128174
2851,0,-0.049587,-0.021495,-0.010611,-116.995934,301.046997,1287.267944
2852,0,-0.050170,-0.021979,-0.010191,-117.089996,301.736389,1287.416138
2853,0,-0.050712,-0.022486,-0.009728,-117.184517,302.429779,1287.541382
2854,0,-0.051091,-0.022983,-0.009826,-117.285904,303.121948,1287.677368
2855,0,-0.051191,-0.023255,-0.009500,-117.375145,303.794556,1287.807983
2856,0,-0.051207,-0.023469,-0.009321,-117.451782,304.477600,1287.935669
2857,0,-0.051288,-0.023372,-0.009063,-117.542229,305.146729,1288.058105
2858,0,-0.051374,-0.023334,-0.008926,-117.633430,305.849762,1288.155396
2859,0,-0.051450,-0.023483,-0.008759,-117.719421,306.548645,1288.249146
2860,0,-0.051772,-0.023534,-0.008609,-117.828712,307.298401,1288.325073
2861,0,-0.051985,-0.023717,-0.008538,-117.951782,308.039001,1288.376587
2862,0,-0.052048,-0.023725,-0.008074,-118.084419,308.814728,1288.427368
2863,0,-0.052242,-0.023933,-0.007649,-118.229385,309.567963,1288.475708
2864,0,-0.052394,-0.024129,-0.007071,-118.372719,310.347321,1288.530640
2865,0,-0.052409,-0.024249,-0.006586,-118.522850,311.123413,1288.568115
2866,0,-0.052445,-0.024036,-0.005799,-118.674675,311.912079,1288.603271
2867,0,-0.052388,-0.023859,-0.004886,-118.818405,312.710114,1288.633545
2868,0,-0.052505,-0.023808,-0.004061,-118.959427,313.499390,1288.644653
2869,0,-0.052453,-0.023759,-0.003699,-119.114487,314.320923,1288.656006
2870,0,-0.052286,-0.023628,-0.002912,-119.264038,315.135132,1288.663818
2871,0,-0.051920,-0.023592,-0.002715,-119.398300,315.971893,1288.659424
2872,0,-0.052031,-0.023511,-0.002235,-119.540230,316.790039,1288.652710
2873,0,-0.052027,-0.023409,-0.001628,-119.672760,317.651031,1288.624268
2874,0,-0.052044,-0.023598,-0.001343,-119.827477,318.523224,1288.604858
2875,0,-0.052028,-0.023585,-0.000506,-119.978340,319.384125,1288.577148
2876,0,-0.051978,-0.023735,0.000221,-120.125359,320.246185,1288.550293
2877,0,-0.052037,-0.023707,0.001082,-120.278618,321.102081,1288.522339
2878,0,-0.051842,-0.023923,0.001999,-120.434113,321.963867,1288.498047
2879,0,-0.051269,-0.023645,0.002942,-120.575592,322.811829,1288.486938
2880,0,-0.050958,-0.023280,0.003882,-120.705833,323.666779,1288.477661
2881,0,-0.051412,-0.023895,0.004462,-120.846573,324.648560,1288.284912
2882,0,-0.051143,-0.023690,0.005011,-120.965767,325.516083,1288.236816
2883,0,-0.050843,-0.023494,0.005531,-121.075104,326.374817,1288.182373
2884,0,-0.050327,-0.023052,0.006234,-121.184311,327.261780,1288.122437
2885,0,-0.050034,-0.023039,0.006838,-121.289932,328.121429,1288.055298
2886,0,-0.049868,-0.022916,0.007163,-121.376099,328.993073,1287.984985
2887,0,-0.049700,-0.022867,0.007697,-121.460007,329.856934,1287.915283
2888,0,-0.049819,-0.022882,0.007985,-121.526413,330.724915,1287.830566
2889,0,-0.049920,-0.022873,0.008178,-121.593414,331.614746,1287.720581
2890,0,-0.050100,-0.023016,0.008412,-121.649925,332.498260,1287.595215
2891,0,-0.050073,-0.023209,0.008396,-121.706619,333.377655,1287.488281
2892,0,-0.049943,-0.023397,0.008649,-121.768921,334.246552,1287.383789
2893,0,-0.049902,-0.023452,0.008792,-121.831596,335.112549,1287.283691
2894,0,-0.050069,-0.023465,0.009107,-121.900635,335.969757,1287.187500
2895,0,-0.049945,-0.023369,0.009329,-121.956528,336.826965,1287.092041
2896,0,-0.049967,-0.023271,0.009888,-122.003250,337.666870,1286.994751
