Objects
100
,,Global Angle (Quaternion) Nico_1:Nico_1,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm
116,0,-0.002946,0.004206,-0.027226,0.999616,-59.430458,-107.474342,234.087845
117,0,-0.003334,0.003042,-0.027088,0.999623,-59.494030,-107.874535,234.644836
118,0,-0.003567,0.002116,-0.026863,0.999631,-59.560291,-108.302742,235.179367
119,0,-0.003752,0.001135,-0.026703,0.999636,-59.640594,-108.782234,235.696411
120,0,-0.003773,0.000144,-0.026523,0.999641,-59.745495,-109.334869,236.212326
121,0,-0.003649,-0.000805,-0.026415,0.999644,-59.878525,-109.931351,236.731659
122,0,-0.003656,-0.001932,-0.026467,0.999641,-60.036240,-110.543556,237.267563
123,0,-0.003655,-0.002834,-0.026577,0.999636,-60.235611,-111.146385,237.813431
124,0,-0.003669,-0.003765,-0.026856,0.999626,-60.457531,-111.765755,238.393692
125,0,-0.004219,-0.004771,-0.027354,0.999606,-60.697838,-112.403122,239.003677
126,0,-0.004973,-0.005567,-0.027881,0.999583,-60.945290,-113.036186,239.643326
127,0,-0.006161,-0.006485,-0.028468,0.999555,-61.196838,-113.637283,240.312912
128,0,-0.007531,-0.007287,-0.028942,0.999526,-61.445171,-114.238022,241.048935
129,0,-0.009176,-0.008116,-0.029416,0.999492,-61.695068,-114.811821,241.814102
130,0,-0.010815,-0.009197,-0.029912,0.999452,-61.950581,-115.358833,242.613235
131,0,-0.012202,-0.010186,-0.030301,0.999414,-62.217102,-115.915878,243.431091
132,0,-0.013374,-0.011189,-0.030566,0.999381,-62.503353,-116.499306,244.263275
133,0,-0.014635,-0.012274,-0.030775,0.999344,-62.791199,-117.086395,245.085739
134,0,-0.015477,-0.013631,-0.030975,0.999307,-63.104370,-117.718582,245.968018
135,0,-0.015998,-0.015058,-0.031101,0.999275,-63.449100,-118.339439,246.875488
136,0,-0.016558,-0.016470,-0.031411,0.999234,-63.815235,-118.970490,247.825424
137,0,-0.017176,-0.017906,-0.031755,0.999188,-64.199959,-119.569366,248.798126
138,0,-0.018021,-0.019268,-0.032043,0.999138,-64.602371,-120.129150,249.777420
139,0,-0.018998,-0.020505,-0.032341,0.999086,-64.993507,-120.660873,250.754654
140,0,-0.020168,-0.021518,-0.032477,0.999037,-65.374306,-121.144295,251.730438
141,0,-0.021388,-0.022391,-0.032422,0.998995,-65.739670,-121.606415,252.759247
142,0,-0.022311,-0.023435,-0.032302,0.998954,-66.113083,-122.020134,253.814102
143,0,-0.023601,-0.024565,-0.032128,0.998903,-66.502403,-122.435684,254.880524
144,0,-0.024567,-0.025880,-0.031887,0.998854,-66.908257,-122.877159,255.971588
145,0,-0.025086,-0.027325,-0.031749,0.998807,-67.346794,-123.310738,257.028290
146,0,-0.025834,-0.028965,-0.031729,0.998743,-67.801140,-123.735504,258.104584
147,0,-0.026420,-0.030704,-0.031737,0.998675,-68.272339,-124.091301,259.184479
148,0,-0.027067,-0.032536,-0.031784,0.998598,-68.774773,-124.436577,260.271118
149,0,-0.027550,-0.034280,-0.031669,0.998530,-69.287224,-124.757889,261.339264
150,0,-0.027984,-0.035960,-0.031358,0.998469,-69.822624,-125.095619,262.388733
151,0,-0.028179,-0.037299,-0.030855,0.998430,-70.390327,-125.441193,263.352539
152,0,-0.027904,-0.038587,-0.030170,0.998410,-70.992203,-125.821632,264.234253
153,0,-0.027546,-0.040012,-0.029604,0.998381,-71.638870,-126.217155,265.057404
154,0,-0.027146,-0.041423,-0.029108,0.998349,-72.339355,-126.605522,265.867676
155,0,-0.026985,-0.042689,-0.028879,0.998306,-73.031357,-126.911461,266.679901
156,0,-0.027008,-0.043489,-0.028727,0.998276,-73.692139,-127.189041,267.482666
157,0,-0.027190,-0.044010,-0.028473,0.998255,-74.281166,-127.396805,268.234985
158,0,-0.027718,-0.044355,-0.028290,0.998230,-74.814484,-127.555550,268.951294
159,0,-0.028944,-0.044662,-0.028156,0.998186,-75.284691,-127.642006,269.634186
