Objects
100
,,Global Angle (Quaternion) Nico_1:Nico_1,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm
1384,0,0.026961,-0.030632,-0.033813,-0.998595,-6.981653,-8.273741,770.243652
1385,0,0.027157,-0.029804,-0.030607,-0.998718,-5.931399,-8.890028,770.035339
1386,0,0.026910,-0.029045,-0.027227,-0.998845,-4.840555,-9.538988,769.898804
1387,0,0.026453,-0.028834,-0.023679,-0.998954,-3.750205,-10.171309,769.818420
1388,0,0.025728,-0.028628,-0.019932,-0.999060,-2.644075,-10.796253,769.787292
1389,0,0.024874,-0.028718,-0.016289,-0.999145,-1.547717,-11.416704,769.810120
1390,0,0.024058,-0.028978,-0.012550,-0.999212,-0.457051,-12.021091,769.808533
1391,0,0.022924,-0.029230,-0.009018,-0.999269,0.613713,-12.624426,769.789429
1392,0,0.021922,-0.029836,-0.005480,-0.999299,1.648536,-13.199067,769.717773
1393,0,0.020980,-0.030642,-0.002114,-0.999308,2.638638,-13.752035,769.593018
1394,0,0.020096,-0.031522,0.001139,-0.999300,3.569732,-14.253530,769.454163
1395,0,0.019500,-0.032460,0.004405,-0.999273,4.475562,-14.752410,769.288635
1396,0,0.021348,-0.031815,0.007237,-0.999240,5.530282,-15.400063,769.139465
1397,0,0.021849,-0.032178,0.010049,-0.999193,6.336237,-15.778549,768.914429
1398,0,0.022340,-0.032648,0.012602,-0.999138,7.102052,-16.089258,768.663818
1399,0,0.022510,-0.032955,0.015142,-0.999089,7.828580,-16.354065,768.445984
1400,0,0.022721,-0.033201,0.017209,-0.999042,8.529265,-16.569380,768.240051
1401,0,0.022816,-0.033298,0.019101,-0.999002,9.206278,-16.726051,768.113892
1402,0,0.022809,-0.033328,0.020709,-0.998970,9.857990,-16.848972,768.029053
1403,0,0.022657,-0.033055,0.022139,-0.998951,10.458251,-16.927073,767.986328
1404,0,0.022124,-0.032583,0.023242,-0.998954,11.007294,-16.966921,767.981201
1405,0,0.021449,-0.031977,0.024132,-0.998967,11.499398,-16.976816,767.975647
1406,0,0.020565,-0.031292,0.024772,-0.998992,11.929391,-16.946466,767.979004
1407,0,0.019976,-0.030517,0.025221,-0.999016,12.324035,-16.894335,768.002136
1408,0,0.019392,-0.029636,0.025660,-0.999043,12.711806,-16.839067,768.058228
1409,0,0.018898,-0.028826,0.025728,-0.999075,13.075311,-16.752420,768.120728
1410,0,0.018596,-0.028069,0.025635,-0.999104,13.419782,-16.620977,768.162231
1411,0,0.018405,-0.027480,0.025452,-0.999129,13.741507,-16.447060,768.180237
1412,0,0.018146,-0.026947,0.025274,-0.999153,14.055452,-16.252171,768.201782
1413,0,0.018073,-0.026484,0.025173,-0.999169,14.329494,-16.053295,768.255615
1414,0,0.017988,-0.026032,0.025038,-0.999186,14.602248,-15.845394,768.303711
1415,0,0.017727,-0.025680,0.024914,-0.999202,14.859035,-15.649362,768.374695
1416,0,0.017330,-0.025308,0.024724,-0.999224,15.121606,-15.466014,768.462341
1417,0,0.016985,-0.024935,0.024488,-0.999245,15.393658,-15.319469,768.603088
1418,0,0.016808,-0.024553,0.024340,-0.999261,15.640298,-15.200550,768.788696
1419,0,0.016479,-0.024233,0.024227,-0.999277,15.875813,-15.095520,768.970337
1420,0,0.016381,-0.023736,0.024065,-0.999294,16.098444,-15.022850,769.150940
1421,0,0.016268,-0.023313,0.023869,-0.999311,16.326540,-14.952658,769.320679
1422,0,0.016210,-0.022824,0.023846,-0.999324,16.553907,-14.892722,769.470459
1423,0,0.016060,-0.022560,0.023877,-0.999331,16.777740,-14.858261,769.659912
1424,0,0.015932,-0.022307,0.023978,-0.999337,17.005373,-14.843074,769.892456
1425,0,0.016002,-0.022060,0.024008,-0.999340,17.202469,-14.851952,770.132813
1426,0,0.016176,-0.021855,0.024096,-0.999340,17.380882,-14.860730,770.379333
1427,0,0.016401,-0.021771,0.024106,-0.999338,17.539001,-14.874899,770.594360
1428,0,0.016582,-0.021567,0.024013,-0.999341,17.661409,-14.882075,770.811707
1429,0,0.016724,-0.021231,0.023829,-0.999351,17.742695,-14.881620,771.060425
1430,0,0.016635,-0.020949,0.023369,-0.999369,17.768368,-14.877110,771.346130
1431,0,0.016593,-0.020497,0.022749,-0.999393,17.790388,-14.893827,771.683594
1432,0,0.016695,-0.020028,0.021891,-0.999420,17.785723,-14.910045,772.034241
1433,0,0.016875,-0.019389,0.020936,-0.999450,17.750360,-14.877529,772.374878
1434,0,0.017000,-0.018866,0.019631,-0.999485,17.691347,-14.830728,772.724609
1435,0,0.017063,-0.018334,0.018189,-0.999521,17.606123,-14.756866,773.080444
1436,0,0.017518,-0.017668,0.016509,-0.999554,17.474516,-14.648977,773.433533
1437,0,0.018190,-0.016958,0.014813,-0.999581,17.304316,-14.522803,773.799133
1438,0,0.018573,-0.016438,0.012948,-0.999609,17.111023,-14.371206,774.174377
1439,0,0.019065,-0.015688,0.010744,-0.999637,16.899973,-14.162482,774.578674
1440,0,0.019517,-0.015087,0.008383,-0.999661,16.678352,-13.943072,775.028564
1441,0,0.019527,-0.014672,0.005695,-0.999685,16.449903,-13.683578,775.533142
1442,0,0.019790,-0.014039,0.002655,-0.999702,16.205006,-13.393423,776.044983
1443,0,0.019736,-0.013573,-0.000575,-0.999713,15.938180,-13.061959,776.550659
1444,0,0.019635,-0.012956,-0.003866,-0.999716,15.649540,-12.670157,777.105347
1445,0,0.019502,-0.012446,-0.007463,-0.999704,15.352650,-12.247209,777.673828
1446,0,0.019613,-0.011605,-0.010638,-0.999684,15.068090,-11.833384,778.261902
1447,0,0.019479,-0.010725,-0.014108,-0.999653,14.785055,-11.395471,778.837402
1448,0,0.020120,-0.010271,-0.014534,-0.999639,14.242755,-10.662759,779.471436
1449,0,0.018158,-0.009741,-0.020254,-0.999583,13.694666,-9.841233,780.114075
1450,0,0.018034,-0.008861,-0.024178,-0.999506,13.266191,-9.131928,780.704163
1451,0,0.018080,-0.007799,-0.028455,-0.999401,12.850861,-8.398482,781.253784
1452,0,0.017868,-0.006611,-0.033000,-0.999274,12.453579,-7.671713,781.781982
1453,0,0.017814,-0.005172,-0.037671,-0.999118,12.061334,-6.929304,782.325623
1454,0,0.017697,-0.004001,-0.042134,-0.998947,11.394904,-5.869525,782.878418
1455,0,0.017290,-0.002791,-0.047026,-0.998740,10.888200,-4.976668,783.384827
1456,0,0.017297,-0.001395,-0.051901,-0.998501,10.401910,-4.068281,783.856995
1457,0,0.017191,-0.000278,-0.057058,-0.998223,9.952600,-3.102271,784.295410
1458,0,0.017075,0.000919,-0.062510,-0.997898,9.590254,-2.139947,784.702881
1459,0,0.017189,0.001862,-0.067986,-0.997536,9.342666,-1.145069,785.042053
1460,0,0.017708,0.002933,-0.073602,-0.997126,8.799005,-0.047547,785.346619
1461,0,0.017928,0.003763,-0.079444,-0.996671,8.467504,1.061549,785.577087
1462,0,0.018501,0.004509,-0.085239,-0.996179,8.180220,2.223053,785.710876
1463,0,0.019266,0.005377,-0.090967,-0.995653,7.930609,3.399463,785.844788
1464,0,0.019822,0.006084,-0.096583,-0.995109,7.728084,4.596275,785.966309
1465,0,0.020500,0.006855,-0.102276,-0.994521,7.518594,5.804365,786.042542
1466,0,0.021367,0.007746,-0.107976,-0.993894,7.298004,7.059048,786.075928
1467,0,0.021966,0.008444,-0.113577,-0.993250,7.099710,8.343772,786.021973
1468,0,0.022446,0.009071,-0.119205,-0.992575,6.930664,9.649640,785.897461
1469,0,0.022746,0.009690,-0.124856,-0.991867,6.849925,10.899725,785.771057
1470,0,0.023957,0.010644,-0.131058,-0.991028,6.467271,12.552122,785.690979
1471,0,0.024545,0.011600,-0.137150,-0.990178,6.339211,14.032182,785.575806
1472,0,0.025644,0.012980,-0.142992,-0.989307,6.401002,15.544254,785.427124
1473,0,0.027484,0.014963,-0.148057,-0.988484,6.668468,17.079590,785.196899
1474,0,0.025464,0.014180,-0.156271,-0.987284,5.927950,18.843258,785.016907
1475,0,0.025556,0.015013,-0.163320,-0.986128,5.796234,20.580938,784.807068
1476,0,0.025677,0.015575,-0.170047,-0.984978,5.731669,22.349836,784.637512
1477,0,0.026051,0.015369,-0.176287,-0.983874,5.684845,24.201654,784.500854
1478,0,0.026181,0.014367,-0.181998,-0.982845,5.651485,26.110872,784.363953
1479,0,0.025932,0.018469,-0.189230,-0.981417,5.637206,27.809460,783.904907
1480,0,0.025803,0.018867,-0.195009,-0.980280,5.566258,29.711596,783.618286
1481,0,0.025400,0.019241,-0.201037,-0.979065,5.433356,31.593033,783.342957
1482,0,0.024821,0.019525,-0.207441,-0.977738,5.254188,33.488148,783.098938
1483,0,0.024510,0.019503,-0.213460,-0.976450,5.064337,35.386909,782.845337
1484,0,0.023685,0.018954,-0.219369,-0.975170,4.866733,37.248810,782.559509
1485,0,0.022967,0.018359,-0.225039,-0.973906,4.669658,39.119415,782.258362
1486,0,0.022665,0.017639,-0.230254,-0.972707,4.520194,40.953503,781.964661
1487,0,0.022245,0.016621,-0.235383,-0.971506,4.377872,42.702606,781.698792
1488,0,0.022227,0.016283,-0.240879,-0.970164,4.192349,44.355469,781.450684
1489,0,0.022270,0.015916,-0.246413,-0.968778,3.899570,45.944199,781.176086
1490,0,0.022667,0.015724,-0.251841,-0.967375,3.541447,47.483208,780.863953
1491,0,0.023457,0.015692,-0.257135,-0.965963,3.152566,49.009914,780.519653
1492,0,0.024479,0.015421,-0.262350,-0.964539,2.640514,50.460182,780.227661
1493,0,0.025473,0.015359,-0.267503,-0.963098,2.053375,51.854214,780.026184
1494,0,0.026332,0.015052,-0.272592,-0.961652,1.405360,53.135822,779.930115
1495,0,0.027024,0.014873,-0.277917,-0.960110,0.692878,54.310760,779.966187
1496,0,0.027584,0.014702,-0.283353,-0.958506,-0.078428,55.414154,780.093079
1497,0,0.027945,0.014695,-0.289067,-0.956788,-0.867701,56.512867,780.308411
1498,0,0.027967,0.014859,-0.295040,-0.954960,-1.614469,57.579189,780.616089
1499,0,0.027776,0.015384,-0.301325,-0.952993,-2.669290,58.411514,781.002075
1500,0,0.027189,0.016076,-0.307974,-0.950870,-3.447310,59.288849,781.491577
1501,0,0.027012,0.015118,-0.312998,-0.949249,-4.426260,60.191166,782.238220
1502,0,0.026375,0.015082,-0.318674,-0.947377,-5.286207,61.006432,782.918945
1503,0,0.025572,0.015030,-0.323985,-0.945597,-6.167744,61.754547,783.587402
1504,0,0.024671,0.014818,-0.329057,-0.943871,-7.028331,62.449326,784.247803
1505,0,0.023978,0.014202,-0.333692,-0.942270,-7.910840,63.101440,784.935242
1506,0,0.023287,0.013507,-0.338282,-0.940660,-8.793392,63.738949,785.616333
1507,0,0.022491,0.012891,-0.343113,-0.938936,-9.619811,64.318085,786.240540
1508,0,0.022165,0.012984,-0.348372,-0.937004,-10.406906,64.923538,786.866272
1509,0,0.021852,0.013524,-0.354183,-0.934823,-11.107741,65.494370,787.413269
1510,0,0.021842,0.011904,-0.357252,-0.933677,-12.306533,65.883797,788.112610
1511,0,0.021772,0.011608,-0.361368,-0.932097,-13.113158,66.333900,788.584167
1512,0,0.021775,0.011313,-0.364297,-0.930960,-13.776326,66.792252,789.007324
1513,0,0.020750,0.012221,-0.371246,-0.928222,-15.009977,67.058655,789.640442
1514,0,0.020341,0.012749,-0.375774,-0.926400,-15.884710,67.373596,790.128418
1515,0,0.020193,0.013313,-0.379716,-0.924787,-16.781929,67.603195,790.623108
1516,0,0.019812,0.013743,-0.383508,-0.923223,-17.651505,67.771133,791.110046
1517,0,0.019395,0.014163,-0.387229,-0.921671,-18.509995,67.869080,791.631714
1518,0,0.018957,0.014546,-0.390692,-0.920211,-19.333712,67.895798,792.177368
1519,0,0.018735,0.014829,-0.394001,-0.918799,-20.124113,67.858360,792.717163
1520,0,0.018477,0.014997,-0.397261,-0.917397,-20.913103,67.794800,793.264587
1521,0,0.018235,0.015034,-0.400372,-0.916048,-21.716248,67.694412,793.776550
1522,0,0.018014,0.015022,-0.403519,-0.914671,-22.501959,67.539658,794.278442
1523,0,0.018048,0.014945,-0.406427,-0.913382,-23.225229,67.359398,794.804932
1524,0,0.018059,0.014707,-0.409289,-0.912108,-23.988626,67.137344,795.343445
1525,0,0.017913,0.014485,-0.412211,-0.910797,-24.750021,66.875076,795.863831
1526,0,0.017773,0.014274,-0.415161,-0.909462,-25.528652,66.569168,796.412781
1527,0,0.017749,0.014057,-0.417950,-0.908188,-26.321379,66.209114,796.953003
1528,0,0.017481,0.013975,-0.420995,-0.906787,-27.115805,65.818893,797.432556
1529,0,0.017129,0.014054,-0.424133,-0.905329,-27.931519,65.419792,797.880432
1530,0,0.016760,0.014223,-0.427228,-0.903877,-28.755646,64.985863,798.331787
1531,0,0.016267,0.014680,-0.430249,-0.902444,-29.595839,64.502937,798.802979
1532,0,0.015727,0.015151,-0.433174,-0.901046,-30.442493,64.000183,799.269470
1533,0,0.015251,0.015753,-0.436044,-0.899658,-31.296238,63.448467,799.703979
1534,0,0.014638,0.016240,-0.438828,-0.898305,-32.126331,62.886738,800.104187
1535,0,0.014144,0.016593,-0.441768,-0.896864,-32.969296,62.313133,800.472900
1536,0,0.013634,0.016598,-0.444516,-0.895513,-33.811108,61.717937,800.786621
1537,0,0.013178,0.016633,-0.447355,-0.894105,-34.654732,61.129730,801.051575
1538,0,0.013075,0.016648,-0.450020,-0.892768,-35.491745,60.526722,801.300171
1539,0,0.012974,0.016943,-0.452583,-0.891467,-36.310303,59.869404,801.504944
1540,0,0.012543,0.017024,-0.455193,-0.890142,-37.093128,59.171551,801.695190
1541,0,0.012184,0.017245,-0.457939,-0.888733,-37.936577,58.424068,801.886353
1542,0,0.012011,0.017613,-0.460488,-0.887410,-38.768589,57.655945,802.009155
1543,0,0.011840,0.017966,-0.463131,-0.886029,-39.658596,56.829445,802.117432
1544,0,0.011961,0.018556,-0.465815,-0.884607,-40.524052,56.020206,802.201050
1545,0,0.012005,0.019055,-0.468789,-0.883023,-41.417774,55.177452,802.264343
1546,0,0.012015,0.019564,-0.471518,-0.881557,-42.314167,54.338825,802.289734
1547,0,0.012233,0.020207,-0.474483,-0.879947,-43.248344,53.479355,802.334290
1548,0,0.012359,0.020795,-0.477429,-0.878337,-44.221611,52.630692,802.409912
1549,0,0.012323,0.021704,-0.480329,-0.876733,-45.223080,51.816181,802.503357
1550,0,0.012282,0.022262,-0.483017,-0.875242,-46.227280,50.980663,802.584106
1551,0,0.011599,0.022696,-0.485950,-0.873615,-47.247982,50.162178,802.683411
1552,0,0.010612,0.022652,-0.489088,-0.871876,-48.259071,49.358738,802.793213
1553,0,0.009839,0.022702,-0.492188,-0.870138,-49.297520,48.563614,802.902466
1554,0,0.008901,0.022857,-0.495376,-0.868332,-50.321770,47.790878,803.022827
1555,0,0.008059,0.023088,-0.498759,-0.866396,-51.329617,47.000832,803.125427
1556,0,0.007170,0.023513,-0.502303,-0.864342,-52.274456,46.263344,803.197693
1557,0,0.006686,0.023894,-0.505778,-0.862307,-53.206264,45.523109,803.258972
1558,0,0.006348,0.024523,-0.509051,-0.860364,-54.104149,44.814743,803.280518
1559,0,0.005841,0.024751,-0.512433,-0.858351,-54.950558,44.114891,803.295776
1560,0,0.005759,0.025195,-0.515598,-0.856441,-55.733433,43.427238,803.328796
1561,0,0.005787,0.025773,-0.518580,-0.854621,-56.506218,42.754314,803.375061
1562,0,0.005754,0.026160,-0.521416,-0.852882,-57.231396,42.097370,803.427063
1563,0,0.005530,0.026638,-0.524365,-0.851059,-57.908348,41.427414,803.496582
1564,0,0.005625,0.027044,-0.527141,-0.849329,-58.524101,40.789055,803.587341
1565,0,0.005554,0.027392,-0.529889,-0.847606,-59.111923,40.146824,803.706726
1566,0,0.005416,0.027706,-0.532713,-0.845825,-59.641853,39.508751,803.845276
1567,0,0.005217,0.027841,-0.535458,-0.844087,-60.145294,38.850880,803.996887
1568,0,0.005476,0.027968,-0.537999,-0.842464,-60.626930,38.206478,804.154846
1569,0,0.005649,0.028034,-0.540803,-0.840663,-61.087814,37.587376,804.321716
1570,0,0.005895,0.028000,-0.543643,-0.838829,-61.576378,36.991821,804.482971
1571,0,0.006360,0.028103,-0.546646,-0.836868,-62.104721,36.416187,804.583130
1572,0,0.006836,0.028336,-0.549855,-0.834751,-62.650040,35.850883,804.681152
1573,0,0.007131,0.028635,-0.553292,-0.832465,-63.206329,35.297676,804.769714
1574,0,0.007197,0.029167,-0.557198,-0.829836,-63.803562,34.762390,804.907349
1575,0,0.007278,0.029547,-0.561237,-0.827096,-64.389084,34.270538,805.032104
1576,0,0.007265,0.030133,-0.565625,-0.824080,-65.016869,33.855141,805.114746
1577,0,0.007475,0.030732,-0.570016,-0.821025,-65.623833,33.500278,805.156860
1578,0,0.007603,0.031678,-0.574712,-0.817707,-66.258972,33.238716,805.222412
1579,0,0.007746,0.032518,-0.579606,-0.814211,-66.886093,33.061794,805.245483
1580,0,0.008128,0.033582,-0.584471,-0.810678,-67.511292,32.971333,805.232178
1581,0,0.008299,0.034576,-0.589340,-0.807102,-68.130302,32.992790,805.216614
1582,0,0.008379,0.035782,-0.594103,-0.803549,-68.756363,33.094410,805.222351
1583,0,0.008538,0.037125,-0.598671,-0.800089,-69.361565,33.316967,805.221802
1584,0,0.008541,0.038389,-0.603202,-0.796618,-69.992134,33.588821,805.264648
1585,0,0.008528,0.039096,-0.607342,-0.793432,-70.570869,33.920471,805.285950
1586,0,0.008260,0.039621,-0.611317,-0.790350,-71.174210,34.312160,805.340881
1587,0,0.008302,0.040140,-0.615089,-0.787391,-71.749565,34.785252,805.406372
1588,0,0.008083,0.040231,-0.618602,-0.784632,-72.319107,35.321091,805.466736
1589,0,0.008047,0.039834,-0.622101,-0.781882,-72.958923,35.878899,805.475769
1590,0,0.007984,0.039549,-0.625502,-0.779179,-73.585411,36.465088,805.453735
1591,0,0.008018,0.039100,-0.628946,-0.776423,-74.242226,37.073627,805.398743
1592,0,0.008246,0.038231,-0.632614,-0.773479,-74.961624,37.723087,805.300964
1593,0,0.008533,0.037228,-0.636459,-0.770364,-75.695419,38.385483,805.167297
1594,0,0.009128,0.035908,-0.640392,-0.767154,-76.496819,39.072147,804.962463
1595,0,0.009901,0.034574,-0.644407,-0.763837,-77.333336,39.780235,804.715210
1596,0,0.010671,0.033051,-0.648657,-0.760288,-78.249390,40.463089,804.448364
1597,0,0.010988,0.031505,-0.653171,-0.756475,-79.190842,41.110394,804.144836
1598,0,0.011325,0.030254,-0.657773,-0.752523,-80.185219,41.696793,803.806702
1599,0,0.011523,0.029043,-0.662543,-0.748372,-81.177338,42.246151,803.432556
1600,0,0.011462,0.027977,-0.667554,-0.743948,-82.199722,42.748909,803.031738
1601,0,0.011385,0.027022,-0.672732,-0.739305,-83.260414,43.252644,802.600037
1602,0,0.011420,0.026044,-0.678035,-0.734479,-84.347435,43.733158,802.175903
1603,0,0.011544,0.025086,-0.683258,-0.729655,-85.412926,44.203667,801.694763
1604,0,0.011661,0.024148,-0.688446,-0.724792,-86.479385,44.665108,801.171509
1605,0,0.011840,0.022828,-0.693513,-0.719985,-87.522087,45.117481,800.602844
1606,0,0.012411,0.021954,-0.698583,-0.715084,-88.531387,45.577511,799.984741
1607,0,0.013155,0.020884,-0.703673,-0.710096,-89.506409,46.062225,799.302795
1608,0,0.014265,0.020086,-0.708600,-0.705180,-90.469872,46.606167,798.647522
1609,0,0.015631,0.019467,-0.713275,-0.700440,-91.449982,47.153908,798.026917
1610,0,0.016817,0.019313,-0.717882,-0.695693,-92.398605,47.707962,797.465271
1611,0,0.017969,0.019184,-0.722206,-0.691179,-93.345406,48.247883,796.971619
1612,0,0.018809,0.019060,-0.726310,-0.686845,-94.295654,48.797421,796.557556
1613,0,0.019536,0.018938,-0.730090,-0.682809,-95.230591,49.310108,796.217896
1614,0,0.020249,0.018815,-0.733723,-0.678886,-96.188988,49.824547,795.970947
1615,0,0.020691,0.018299,-0.737141,-0.675174,-97.119080,50.332607,795.827942
1616,0,0.021005,0.017595,-0.740452,-0.671551,-98.089195,50.791451,795.759521
1617,0,0.021378,0.016578,-0.743648,-0.668024,-99.047829,51.202469,795.779907
1618,0,0.021659,0.015582,-0.746767,-0.664551,-100.010506,51.542114,795.872803
1619,0,0.022150,0.014731,-0.749899,-0.661018,-100.954727,51.818378,795.988708
1620,0,0.022379,0.013609,-0.753199,-0.657271,-101.926193,52.047031,796.127563
1621,0,0.022529,0.012676,-0.756439,-0.653554,-102.900848,52.133968,796.277710
1622,0,0.022649,0.012201,-0.759703,-0.649761,-103.853569,52.111485,796.409912
1623,0,0.022668,0.011599,-0.763038,-0.645852,-104.815758,51.989555,796.551453
1624,0,0.022499,0.011251,-0.766503,-0.641748,-105.760048,51.745865,796.678589
1625,0,0.022386,0.011117,-0.769955,-0.637608,-106.688797,51.394875,796.769470
1626,0,0.022434,0.011358,-0.773584,-0.633195,-107.596779,50.936207,796.857422
1627,0,0.022351,0.011760,-0.777267,-0.628664,-108.504456,50.379265,796.961243
1628,0,0.022380,0.012395,-0.781012,-0.623991,-109.419289,49.744293,797.046265
1629,0,0.022070,0.013224,-0.784810,-0.619203,-110.302979,49.024673,797.147217
1630,0,0.021671,0.014077,-0.788516,-0.614471,-111.210854,48.233570,797.280457
1631,0,0.021069,0.014982,-0.792067,-0.609887,-112.065056,47.395832,797.418152
1632,0,0.020384,0.015964,-0.795527,-0.605366,-112.964188,46.488480,797.602600
1633,0,0.019770,0.016898,-0.798821,-0.601006,-113.821129,45.535198,797.804626
1634,0,0.019034,0.017430,-0.801907,-0.596891,-114.669640,44.579491,798.009277
1635,0,0.018350,0.017959,-0.804928,-0.592817,-115.465446,43.628876,798.199219
1636,0,0.017241,0.018730,-0.808344,-0.588159,-116.154465,42.719761,798.358032
1637,0,0.018062,0.018229,-0.810146,-0.585666,-117.039665,41.695942,798.692444
1638,0,0.018067,0.018272,-0.812441,-0.582477,-117.815002,40.710533,798.992615
1639,0,0.018199,0.018090,-0.814637,-0.579404,-118.583961,39.696362,799.299683
1640,0,0.018320,0.017893,-0.816731,-0.576451,-119.339752,38.682491,799.607300
1641,0,0.018489,0.017138,-0.818535,-0.573903,-120.040894,37.629662,799.910034
1642,0,0.018610,0.016982,-0.820512,-0.571074,-120.809937,36.532921,800.286194
1643,0,0.018653,0.016473,-0.822373,-0.568405,-121.533195,35.406219,800.688293
1644,0,0.018796,0.015965,-0.824311,-0.565600,-122.261452,34.251503,801.098083
1645,0,0.018844,0.015332,-0.826318,-0.562679,-122.982246,33.076241,801.519531
1646,0,0.018738,0.014751,-0.828518,-0.559455,-123.690933,31.912050,801.944702
1647,0,0.018608,0.014443,-0.830737,-0.556166,-124.409882,30.752382,802.389954
1648,0,0.018256,0.014305,-0.833086,-0.552658,-125.139549,29.580992,802.850037
1649,0,0.017748,0.014134,-0.835398,-0.549176,-125.837860,28.388832,803.327881
1650,0,0.016910,0.014314,-0.837759,-0.545590,-126.538261,27.190891,803.828064
1651,0,0.016199,0.014562,-0.839976,-0.542187,-127.226608,25.965225,804.337524
1652,0,0.015283,0.014910,-0.842220,-0.538710,-127.918602,24.776302,804.831116
1653,0,0.014493,0.015461,-0.844427,-0.535251,-128.567902,23.568974,805.317505
1654,0,0.013709,0.016122,-0.846641,-0.531744,-129.203476,22.368992,805.838867
1655,0,0.012840,0.017015,-0.848804,-0.528277,-129.847183,21.176624,806.362061
1656,0,0.012098,0.018083,-0.850964,-0.524774,-130.472565,19.994085,806.878418
1657,0,0.011363,0.018930,-0.853090,-0.521296,-131.078537,18.842815,807.434692
1658,0,0.010482,0.019584,-0.855333,-0.517602,-131.686096,17.709501,808.040649
1659,0,0.009698,0.020109,-0.857602,-0.513829,-132.303314,16.596756,808.683044
1660,0,0.008735,0.020553,-0.859851,-0.510056,-132.920029,15.497597,809.352844
1661,0,0.007682,0.020645,-0.862149,-0.506175,-133.543732,14.422546,810.048889
1662,0,0.006456,0.020392,-0.864455,-0.502255,-134.156815,13.372140,810.723816
1663,0,0.005373,0.019949,-0.866674,-0.498447,-134.757278,12.339241,811.365540
1664,0,0.004235,0.019373,-0.868892,-0.494604,-135.333252,11.344878,811.950989
1665,0,0.003323,0.018692,-0.871112,-0.490717,-135.899490,10.354575,812.478882
1666,0,0.002519,0.018320,-0.873305,-0.486824,-136.459259,9.376411,812.941833
1667,0,0.001766,0.018188,-0.875571,-0.482743,-136.998428,8.406255,813.365417
1668,0,0.001006,0.018138,-0.877842,-0.478606,-137.523483,7.470275,813.697571
1669,0,0.000267,0.018308,-0.880168,-0.474310,-137.982468,6.523617,813.916443
1670,0,-0.000547,0.018568,-0.882431,-0.470075,-138.414597,5.624706,814.065430
1671,0,-0.001281,0.019172,-0.884708,-0.465749,-138.827454,4.738171,814.132019
1672,0,-0.001961,0.020003,-0.886907,-0.461511,-139.204468,3.880457,814.095032
1673,0,-0.002626,0.020699,-0.889073,-0.457290,-139.545898,3.002108,813.971558
1674,0,-0.003132,0.021601,-0.891123,-0.453236,-139.873383,2.170235,813.768799
1675,0,-0.003380,0.022500,-0.893081,-0.449319,-140.171570,1.353676,813.469299
1676,0,-0.003080,0.023254,-0.894876,-0.445698,-140.469467,0.551264,813.103821
1677,0,-0.002614,0.023804,-0.896644,-0.442105,-140.764557,-0.241768,812.657471
1678,0,-0.001860,0.024318,-0.898298,-0.438709,-141.065460,-0.998996,812.122620
1679,0,-0.000916,0.024609,-0.899975,-0.435246,-141.359344,-1.751754,811.524109
1680,0,0.000206,0.024611,-0.901659,-0.431747,-141.665558,-2.493885,810.849487
1681,0,0.001326,0.024703,-0.903387,-0.428111,-141.981934,-3.246755,810.111511
1682,0,0.002642,0.024689,-0.905152,-0.424361,-142.328018,-3.981468,809.293457
1683,0,0.004056,0.024591,-0.906960,-0.420480,-142.694031,-4.750807,808.417725
1684,0,0.005273,0.024807,-0.908846,-0.416360,-143.112839,-5.503320,807.430542
1685,0,0.006650,0.025010,-0.910802,-0.412032,-143.574707,-6.285663,806.425964
1686,0,0.007854,0.025537,-0.912717,-0.407717,-144.068771,-7.082896,805.342957
1687,0,0.009447,0.026237,-0.914623,-0.403345,-144.595535,-7.829719,804.198547
1688,0,0.010407,0.026628,-0.916670,-0.398621,-145.176361,-8.644369,803.094727
1689,0,0.011218,0.027105,-0.918748,-0.393754,-145.792618,-9.418429,802.020447
1690,0,0.011773,0.027686,-0.920877,-0.388691,-146.456970,-10.214892,800.986633
1691,0,0.012099,0.028032,-0.923055,-0.383454,-147.157715,-10.962923,799.980896
1692,0,0.012493,0.028112,-0.925223,-0.378174,-147.894669,-11.700262,799.042542
1693,0,0.012575,0.027894,-0.927312,-0.373037,-148.680939,-12.386302,798.139465
1694,0,0.012938,0.027200,-0.929408,-0.367824,-149.492081,-13.062483,797.291504
1695,0,0.013435,0.026390,-0.931400,-0.362790,-150.370468,-13.707999,796.454102
1696,0,0.014192,0.025284,-0.933356,-0.357780,-151.284149,-14.313461,795.647095
1697,0,0.015287,0.024101,-0.935288,-0.352735,-152.256149,-14.884535,794.893677
1698,0,0.016247,0.022693,-0.937174,-0.347744,-153.250137,-15.420815,794.205994
1699,0,0.017460,0.021077,-0.939003,-0.342818,-154.277969,-15.915297,793.572937
1700,0,0.018586,0.019184,-0.940755,-0.338034,-155.321960,-16.395205,792.994934
1701,0,0.019676,0.017420,-0.942490,-0.333201,-156.363754,-16.855225,792.461914
1702,0,0.020990,0.014996,-0.944128,-0.328567,-157.412415,-17.284040,791.955322
1703,0,0.022480,0.012506,-0.945724,-0.323951,-158.472733,-17.684559,791.469727
1704,0,0.024330,0.009882,-0.947204,-0.319555,-159.501480,-18.074467,790.950378
1705,0,0.025817,0.007001,-0.948725,-0.314968,-160.540985,-18.447008,790.490479
