Objects
100
,,Global Angle Nico_Frenchie:Nico_Frenchie,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1728,0,-0.084644,-0.075399,3.202073,-145.693024,-42.149483,701.190247
1729,0,-0.084208,-0.077324,3.201560,-145.526352,-42.137993,698.879517
1730,0,-0.083310,-0.078468,3.201102,-145.325287,-42.092403,696.558167
1731,0,-0.082116,-0.079042,3.200541,-145.108948,-42.039928,694.226074
1732,0,-0.080715,-0.079540,3.200158,-144.872635,-41.984642,691.858337
1733,0,-0.079748,-0.079584,3.199305,-144.649567,-41.913906,689.479126
1734,0,-0.078855,-0.080063,3.198394,-144.427734,-41.821568,687.079346
1735,0,-0.077758,-0.080013,3.197495,-144.227753,-41.733986,684.705383
1736,0,-0.076613,-0.080129,3.196805,-144.006317,-41.608612,682.325378
1737,0,-0.075276,-0.079820,3.196109,-143.815552,-41.492435,679.969910
1738,0,-0.074235,-0.079913,3.195740,-143.634476,-41.376461,677.641907
1739,0,-0.073724,-0.080206,3.195408,-143.476685,-41.263081,675.329773
1740,0,-0.073671,-0.080827,3.195186,-143.331802,-41.179356,673.053406
1741,0,-0.073424,-0.081345,3.194975,-143.207748,-41.121735,670.813965
1742,0,-0.073156,-0.082046,3.194683,-143.048279,-41.064602,668.578796
1743,0,-0.072487,-0.082642,3.194274,-142.870895,-40.993088,666.341675
1744,0,-0.071756,-0.083227,3.193552,-142.707031,-40.929813,664.114990
1745,0,-0.071648,-0.083989,3.192533,-142.584274,-40.864361,661.885498
1746,0,-0.071713,-0.084445,3.191783,-142.498856,-40.801590,659.639526
1747,0,-0.072358,-0.084869,3.191189,-142.447693,-40.724224,657.376709
1748,0,-0.073100,-0.085267,3.190873,-142.433273,-40.638611,655.105957
1749,0,-0.073749,-0.085291,3.190605,-142.443863,-40.550697,652.818176
1750,0,-0.073680,-0.084877,3.190743,-142.456955,-40.445801,650.483765
1751,0,-0.073489,-0.084095,3.190780,-142.465332,-40.307453,648.083435
1752,0,-0.073339,-0.083070,3.190740,-142.482712,-40.160667,645.648376
1753,0,-0.073325,-0.082323,3.190933,-142.535522,-40.009483,643.197754
1754,0,-0.073338,-0.081247,3.191109,-142.637817,-39.862541,640.746338
1755,0,-0.073616,-0.079994,3.191492,-142.769791,-39.719318,638.284729
1756,0,-0.074262,-0.078878,3.191934,-142.925690,-39.579350,635.806396
1757,0,-0.074888,-0.077440,3.192273,-143.090851,-39.463512,633.305176
1758,0,-0.075435,-0.076361,3.192373,-143.254211,-39.341095,630.758606
1759,0,-0.075379,-0.075578,3.192519,-143.412567,-39.218708,628.200317
1760,0,-0.075167,-0.075379,3.192532,-143.558640,-39.121887,625.644958
1761,0,-0.074393,-0.075374,3.192429,-143.703461,-39.022911,623.087219
1762,0,-0.074063,-0.075285,3.192276,-143.858261,-38.904472,620.514038
1763,0,-0.073750,-0.074250,3.192407,-144.015793,-38.782249,617.950989
1764,0,-0.073696,-0.072476,3.192774,-144.168457,-38.654949,615.372253
1765,0,-0.074204,-0.070766,3.193101,-144.315536,-38.533779,612.805115
1766,0,-0.075590,-0.068559,3.193025,-144.476974,-38.413841,610.257202
1767,0,-0.077588,-0.066572,3.192737,-144.655991,-38.304443,607.765747
1768,0,-0.079516,-0.064948,3.192425,-144.835159,-38.196667,605.296326
1769,0,-0.080833,-0.063558,3.192413,-145.008270,-38.109272,602.851624
1770,0,-0.081551,-0.062420,3.192554,-145.157852,-38.030014,600.431519
1771,0,-0.081808,-0.061582,3.192663,-145.263458,-37.930470,598.019653
1772,0,-0.081444,-0.060827,3.192693,-145.342255,-37.877228,595.681091
1773,0,-0.080636,-0.060748,3.192679,-145.412445,-37.873741,593.398499
1774,0,-0.080368,-0.061871,3.192213,-145.474106,-37.896439,591.145813
1775,0,-0.080225,-0.063383,3.191729,-145.537369,-37.932236,588.906311
1776,0,-0.079669,-0.064927,3.191208,-145.605545,-37.965706,586.684021
1777,0,-0.079009,-0.066229,3.190572,-145.670700,-37.976635,584.442444
1778,0,-0.078040,-0.067025,3.190202,-145.736465,-37.981804,582.182007
1779,0,-0.076609,-0.067196,3.190081,-145.806305,-37.996181,579.928650
1780,0,-0.075560,-0.067165,3.189829,-145.882309,-37.960941,577.661743
1781,0,-0.074063,-0.066319,3.189712,-145.962708,-37.899624,575.391174
1782,0,-0.072576,-0.066081,3.189531,-146.060944,-37.826633,573.113281
1783,0,-0.071017,-0.065554,3.189225,-146.182251,-37.718426,570.826416
1784,0,-0.068950,-0.064816,3.189231,-146.315628,-37.599182,568.562012
1785,0,-0.066844,-0.064279,3.189557,-146.490738,-37.459557,566.317261
1786,0,-0.064770,-0.063567,3.190268,-146.712189,-37.302536,564.064636
1787,0,-0.063167,-0.062734,3.191362,-146.976974,-37.134689,561.826721
1788,0,-0.062060,-0.061887,3.192850,-147.290421,-36.963535,559.617554
1789,0,-0.061541,-0.060712,3.194563,-147.634430,-36.769642,557.423584
1790,0,-0.061352,-0.059448,3.196250,-147.977295,-36.610077,555.268860
1791,0,-0.061194,-0.058080,3.197683,-148.290649,-36.461220,553.142212
1792,0,-0.061247,-0.056988,3.198734,-148.558075,-36.326389,551.045715
1793,0,-0.061558,-0.055604,3.199269,-148.776703,-36.215004,548.986816
1794,0,-0.061849,-0.054297,3.199608,-148.942184,-36.132523,546.937134
1795,0,-0.062253,-0.052757,3.199752,-149.060135,-36.061035,544.875916
1796,0,-0.062677,-0.051615,3.199840,-149.141541,-36.035973,542.837524
1797,0,-0.062792,-0.050501,3.199682,-149.186386,-36.063641,540.804504
1798,0,-0.063191,-0.050095,3.199018,-149.188156,-36.136471,538.768494
1799,0,-0.062881,-0.050895,3.197927,-149.140091,-36.239830,536.761963
1800,0,-0.061696,-0.052515,3.196401,-149.043045,-36.389191,534.787292
1801,0,-0.059320,-0.054014,3.194611,-148.904938,-36.543442,532.831848
1802,0,-0.056696,-0.055674,3.192888,-148.775787,-36.678913,530.859009
1803,0,-0.054136,-0.056563,3.191191,-148.647659,-36.752419,528.848022
1804,0,-0.051738,-0.056660,3.189920,-148.560455,-36.773071,526.808044
1805,0,-0.050390,-0.056370,3.188845,-148.539368,-36.712746,524.747253
1806,0,-0.049612,-0.055359,3.188058,-148.581711,-36.600346,522.689453
1807,0,-0.049422,-0.054495,3.187678,-148.696609,-36.476162,520.669495
1808,0,-0.049820,-0.052872,3.187851,-148.875870,-36.280895,518.634705
1809,0,-0.050531,-0.051088,3.188387,-149.094635,-36.057804,516.618042
1810,0,-0.051397,-0.048695,3.189189,-149.349396,-35.799274,514.622742
1811,0,-0.052126,-0.047171,3.190108,-149.611465,-35.510670,512.626465
1812,0,-0.052879,-0.046207,3.191012,-149.882462,-35.225170,510.650024
1813,0,-0.053183,-0.045655,3.191936,-150.159027,-34.938866,508.723785
1814,0,-0.052899,-0.044484,3.192973,-150.437668,-34.611813,506.807373
1815,0,-0.052486,-0.043849,3.194263,-150.712387,-34.287838,504.920593
1816,0,-0.052323,-0.043237,3.195690,-150.966629,-33.972740,503.044556
1817,0,-0.051972,-0.042749,3.197275,-151.216049,-33.657906,501.203766
1818,0,-0.051521,-0.041771,3.198674,-151.447922,-33.334641,499.376404
1819,0,-0.051475,-0.040524,3.199942,-151.640259,-33.011047,497.579010
1820,0,-0.051643,-0.039442,3.200786,-151.805527,-32.701462,495.777802
1821,0,-0.051839,-0.038342,3.201226,-151.942291,-32.381508,494.009460
1822,0,-0.051866,-0.038092,3.201506,-152.029160,-32.096592,492.274506
1823,0,-0.051293,-0.038784,3.201680,-152.060303,-31.852655,490.563110
1824,0,-0.050291,-0.039570,3.201811,-152.061371,-31.637289,488.874176
1825,0,-0.049676,-0.040665,3.201955,-152.044373,-31.439402,487.197021
1826,0,-0.048981,-0.042251,3.202290,-152.008347,-31.246662,485.519043
1827,0,-0.048607,-0.043680,3.202543,-151.956467,-31.051208,483.817322
1828,0,-0.048176,-0.043809,3.202675,-151.890900,-30.846487,482.109619
1829,0,-0.048518,-0.044629,3.202580,-151.787506,-30.616238,480.371735
1830,0,-0.048815,-0.044830,3.202366,-151.651932,-30.390774,478.611298
1831,0,-0.048216,-0.044152,3.202199,-151.503601,-30.135784,476.807617
1832,0,-0.047831,-0.043510,3.202106,-151.332001,-29.825958,474.930450
1833,0,-0.047542,-0.042808,3.202032,-151.161377,-29.507021,473.018188
1834,0,-0.046551,-0.041134,3.202117,-150.965881,-29.179455,471.076324
1835,0,-0.045737,-0.040008,3.202231,-150.771774,-28.841345,469.131866
1836,0,-0.045824,-0.039360,3.202267,-150.603958,-28.504124,467.179626
1837,0,-0.045837,-0.038487,3.202434,-150.468262,-28.162901,465.221436
1838,0,-0.045883,-0.037407,3.202754,-150.350281,-27.805300,463.257355
1839,0,-0.045771,-0.036577,3.203341,-150.236588,-27.448652,461.314850
1840,0,-0.045520,-0.035543,3.204046,-150.141022,-27.082409,459.386993
1841,0,-0.045176,-0.034427,3.204993,-150.050064,-26.731428,457.463562
1842,0,-0.045095,-0.033160,3.205688,-149.971100,-26.402122,455.565033
1843,0,-0.045272,-0.032420,3.206216,-149.883789,-26.061131,453.666229
1844,0,-0.045179,-0.031236,3.206416,-149.787949,-25.747843,451.821289
1845,0,-0.044882,-0.030143,3.206145,-149.695282,-25.465202,450.005615
1846,0,-0.043971,-0.030039,3.205965,-149.585037,-25.192574,448.217804
1847,0,-0.042079,-0.030743,3.205664,-149.475449,-24.957033,446.482880
1848,0,-0.040029,-0.031017,3.205550,-149.352097,-24.740122,444.766327
1849,0,-0.038055,-0.031663,3.205673,-149.248535,-24.513239,443.062103
1850,0,-0.036091,-0.031553,3.206041,-149.174881,-24.297531,441.404053
1851,0,-0.034947,-0.031569,3.206494,-149.126572,-24.086384,439.780273
1852,0,-0.034737,-0.031231,3.206772,-149.115540,-23.888327,438.206573
1853,0,-0.035016,-0.030652,3.207007,-149.128479,-23.682255,436.647430
1854,0,-0.035217,-0.029847,3.207479,-149.155457,-23.446499,435.075012
1855,0,-0.035715,-0.028255,3.207982,-149.188843,-23.190187,433.532410
1856,0,-0.036300,-0.025856,3.208680,-149.231857,-22.931070,431.976318
1857,0,-0.036651,-0.024389,3.209660,-149.300003,-22.687277,430.456512
1858,0,-0.037496,-0.023122,3.210848,-149.389328,-22.500338,429.000031
1859,0,-0.038586,-0.022871,3.211998,-149.504669,-22.352100,427.536743
1860,0,-0.039532,-0.023326,3.213102,-149.626099,-22.221018,426.089935
1861,0,-0.039974,-0.023498,3.214073,-149.717072,-22.121284,424.636200
1862,0,-0.040283,-0.023185,3.215187,-149.797989,-22.002419,423.141968
1863,0,-0.040205,-0.022476,3.216190,-149.877975,-21.862974,421.610046
1864,0,-0.040025,-0.020546,3.217181,-149.948242,-21.717524,420.030334
1865,0,-0.040101,-0.018129,3.218028,-150.007065,-21.550800,418.426117
1866,0,-0.039340,-0.015576,3.218947,-150.054260,-21.377073,416.810516
1867,0,-0.038308,-0.012789,3.219684,-150.059036,-21.238052,415.185181
1868,0,-0.036411,-0.010540,3.220530,-150.017990,-21.131861,413.605530
1869,0,-0.033880,-0.009332,3.220941,-149.929138,-21.066704,412.072571
1870,0,-0.031677,-0.009056,3.220973,-149.778931,-21.068783,410.626923
1871,0,-0.029379,-0.010515,3.220456,-149.606445,-21.138073,409.277832
1872,0,-0.028008,-0.012391,3.219719,-149.417023,-21.254894,408.000977
1873,0,-0.027014,-0.014304,3.218904,-149.222244,-21.397299,406.805603
1874,0,-0.026850,-0.016347,3.218011,-149.032562,-21.530075,405.642303
1875,0,-0.026987,-0.017936,3.217236,-148.841354,-21.652517,404.514008
1876,0,-0.028453,-0.018875,3.216635,-148.663498,-21.777147,403.408417
1877,0,-0.030262,-0.019759,3.215941,-148.516632,-21.886784,402.290741
1878,0,-0.032991,-0.020146,3.215424,-148.388092,-21.973276,401.168304
1879,0,-0.035193,-0.020099,3.215235,-148.266113,-22.025208,400.017487
1880,0,-0.037308,-0.019925,3.215245,-148.147476,-22.062603,398.852600
1881,0,-0.039545,-0.019055,3.215321,-148.041245,-22.053785,397.648895
1882,0,-0.040957,-0.018530,3.215534,-147.934067,-22.035959,396.422913
1883,0,-0.042817,-0.017725,3.215903,-147.829315,-22.033020,395.212494
1884,0,-0.043849,-0.018020,3.216048,-147.759354,-22.042927,394.019135
1885,0,-0.045613,-0.018187,3.216282,-147.689316,-22.064316,392.808563
1886,0,-0.047000,-0.018493,3.216433,-147.636749,-22.072617,391.568573
1887,0,-0.048475,-0.018196,3.216488,-147.587189,-22.061563,390.293091
1888,0,-0.049022,-0.017904,3.216596,-147.536804,-22.032427,388.986542
1889,0,-0.049121,-0.017196,3.216653,-147.489594,-21.963392,387.672241
1890,0,-0.048825,-0.016845,3.216708,-147.462585,-21.859877,386.343231
1891,0,-0.048888,-0.016383,3.216715,-147.461792,-21.765209,385.023743
1892,0,-0.049307,-0.016403,3.216887,-147.515350,-21.670040,383.694916
1893,0,-0.049460,-0.016195,3.217144,-147.588470,-21.578449,382.389954
1894,0,-0.050234,-0.015956,3.217593,-147.696671,-21.475653,381.061401
1895,0,-0.050478,-0.014942,3.218127,-147.815674,-21.327608,379.710419
1896,0,-0.050777,-0.013511,3.218720,-147.946777,-21.148689,378.308929
1897,0,-0.051033,-0.011527,3.219186,-148.091614,-20.935768,376.895416
1898,0,-0.051036,-0.010301,3.219777,-148.254135,-20.723745,375.495972
1899,0,-0.051535,-0.009121,3.220325,-148.429840,-20.549408,374.105927
1900,0,-0.051444,-0.008636,3.220944,-148.619644,-20.390074,372.731140
1901,0,-0.052252,-0.008603,3.221520,-148.802902,-20.250408,371.379456
1902,0,-0.052281,-0.008632,3.221941,-148.995529,-20.092548,370.029724
1903,0,-0.052649,-0.008939,3.222242,-149.191177,-19.942850,368.686188
1904,0,-0.052547,-0.008605,3.222542,-149.389496,-19.788609,367.331512
1905,0,-0.052576,-0.007939,3.223007,-149.589264,-19.599985,365.945404
1906,0,-0.052543,-0.006576,3.223435,-149.781219,-19.397810,364.527252
1907,0,-0.053109,-0.005573,3.223917,-149.987625,-19.205051,363.140320
1908,0,-0.053429,-0.005344,3.224068,-150.182037,-19.053980,361.755341
1909,0,-0.053420,-0.005629,3.224106,-150.343872,-18.935793,360.418274
1910,0,-0.052689,-0.006754,3.223513,-150.464584,-18.847284,359.052063
1911,0,-0.051229,-0.008255,3.222758,-150.541870,-18.780972,357.700012
1912,0,-0.049796,-0.010145,3.221781,-150.584213,-18.724182,356.331482
1913,0,-0.047924,-0.011321,3.220643,-150.614609,-18.694763,354.947113
1914,0,-0.046684,-0.013127,3.219457,-150.654892,-18.656065,353.535034
1915,0,-0.045312,-0.014066,3.218114,-150.693710,-18.596113,352.081146
1916,0,-0.043900,-0.015257,3.216660,-150.725830,-18.543758,350.626709
1917,0,-0.042682,-0.017014,3.215267,-150.772858,-18.487997,349.202911
1918,0,-0.041603,-0.018480,3.214002,-150.834747,-18.425455,347.761292
1919,0,-0.040465,-0.020083,3.212838,-150.905197,-18.343508,346.315277
1920,0,-0.039360,-0.020579,3.212101,-150.994492,-18.232801,344.854858
1921,0,-0.038318,-0.020574,3.211676,-151.110184,-18.079643,343.354248
1922,0,-0.037725,-0.020184,3.211360,-151.241287,-17.888361,341.841858
1923,0,-0.036988,-0.018751,3.211352,-151.415451,-17.642330,340.308258
1924,0,-0.036485,-0.018186,3.211332,-151.612350,-17.362307,338.781708
1925,0,-0.036568,-0.017428,3.211703,-151.821808,-17.102949,337.291870
1926,0,-0.036852,-0.016873,3.212241,-152.060013,-16.860386,335.818634
1927,0,-0.037120,-0.016624,3.212820,-152.317825,-16.609577,334.387177
1928,0,-0.037650,-0.016130,3.213648,-152.578888,-16.365129,332.962433
1929,0,-0.038085,-0.016279,3.214204,-152.843842,-16.098276,331.563843
1930,0,-0.038384,-0.015884,3.214708,-153.077698,-15.827476,330.152802
1931,0,-0.038203,-0.015505,3.215366,-153.306061,-15.540768,328.733643
1932,0,-0.037986,-0.014551,3.216052,-153.499710,-15.266215,327.312622
1933,0,-0.037802,-0.014824,3.216968,-153.680313,-14.975414,325.913513
1934,0,-0.037729,-0.015065,3.217744,-153.837128,-14.735227,324.519684
1935,0,-0.037751,-0.014735,3.218701,-153.983368,-14.479071,323.152344
1936,0,-0.037313,-0.014728,3.219651,-154.106232,-14.233494,321.730530
1937,0,-0.037683,-0.014071,3.220642,-154.211349,-13.976382,320.329651
1938,0,-0.037355,-0.013905,3.221421,-154.289734,-13.753535,318.900665
1939,0,-0.037741,-0.012570,3.222140,-154.333649,-13.541694,317.483734
1940,0,-0.037531,-0.011868,3.222389,-154.346191,-13.364641,316.053314
1941,0,-0.037442,-0.010479,3.222653,-154.305923,-13.218613,314.645233
1942,0,-0.036755,-0.010289,3.222391,-154.201309,-13.104645,313.249573
1943,0,-0.035928,-0.009796,3.221624,-154.063202,-13.023631,311.877747
1944,0,-0.034813,-0.009803,3.220570,-153.883026,-12.981900,310.510040
1945,0,-0.033236,-0.009289,3.219410,-153.662415,-12.967656,309.151581
1946,0,-0.031639,-0.008904,3.218088,-153.422150,-12.924450,307.801025
1947,0,-0.030017,-0.007516,3.216760,-153.175354,-12.885423,306.461395
1948,0,-0.028813,-0.006639,3.215327,-152.943832,-12.840015,305.169189
1949,0,-0.027516,-0.005688,3.214113,-152.729767,-12.801580,303.919556
1950,0,-0.026463,-0.005925,3.212960,-152.552765,-12.742833,302.717255
1951,0,-0.025018,-0.006285,3.211998,-152.389175,-12.690974,301.547516
1952,0,-0.023441,-0.007221,3.211070,-152.246094,-12.600921,300.377625
1953,0,-0.021104,-0.007570,3.210776,-152.146255,-12.447245,299.196442
1954,0,-0.018667,-0.006767,3.210909,-152.087219,-12.225391,298.006165
1955,0,-0.016953,-0.005108,3.211398,-152.116714,-11.927209,296.795563
1956,0,-0.016164,-0.002657,3.212246,-152.203659,-11.547343,295.597778
1957,0,-0.016539,0.000205,3.213252,-152.375748,-11.122987,294.428345
1958,0,-0.017170,0.002161,3.215074,-152.635422,-10.693608,293.314575
1959,0,-0.018665,0.004826,3.217124,-152.931305,-10.248515,292.260010
1960,0,-0.019794,0.007309,3.219307,-153.258087,-9.784539,291.239594
1961,0,-0.020687,0.009721,3.221779,-153.570450,-9.326319,290.265442
1962,0,-0.021506,0.011315,3.223924,-153.870575,-8.897340,289.339447
1963,0,-0.021954,0.013099,3.226111,-154.128738,-8.505502,288.421906
1964,0,-0.022676,0.014085,3.227908,-154.388092,-8.151446,287.524506
1965,0,-0.023711,0.014827,3.229050,-154.604950,-7.841935,286.654785
1966,0,-0.024166,0.014608,3.229782,-154.794281,-7.575414,285.824585
1967,0,-0.023838,0.014431,3.229986,-154.928741,-7.353198,285.011658
1968,0,-0.022825,0.013712,3.229986,-155.003952,-7.183935,284.221252
1969,0,-0.020729,0.012407,3.229730,-155.019409,-7.042380,283.446350
1970,0,-0.018563,0.011123,3.229547,-155.030762,-6.927686,282.666046
1971,0,-0.016144,0.010260,3.229176,-155.018417,-6.831370,281.879028
1972,0,-0.014660,0.008942,3.228633,-155.008148,-6.761559,281.101776
1973,0,-0.013703,0.008048,3.227867,-155.007660,-6.675199,280.318970
1974,0,-0.013064,0.007939,3.226969,-155.010880,-6.576710,279.529694
1975,0,-0.012722,0.008352,3.226373,-155.031082,-6.432747,278.731415
1976,0,-0.012844,0.009134,3.225921,-155.064743,-6.274472,277.926666
1977,0,-0.012812,0.010074,3.225906,-155.112854,-6.119828,277.110840
1978,0,-0.012783,0.010900,3.226163,-155.169418,-5.993479,276.322968
1979,0,-0.012801,0.010677,3.226341,-155.224838,-5.892915,275.558228
1980,0,-0.013043,0.010019,3.226342,-155.259583,-5.804665,274.804596
1981,0,-0.012847,0.009421,3.226081,-155.285172,-5.742039,274.066467
1982,0,-0.012804,0.008412,3.225706,-155.313553,-5.659240,273.320862
1983,0,-0.012839,0.007227,3.225250,-155.341583,-5.570148,272.551636
1984,0,-0.013272,0.007171,3.224818,-155.373489,-5.483915,271.736206
1985,0,-0.012739,0.006904,3.224510,-155.415878,-5.389513,270.894165
1986,0,-0.012747,0.005675,3.224144,-155.445663,-5.313048,270.024902
1987,0,-0.012013,0.005019,3.223786,-155.480331,-5.232633,269.141388
1988,0,-0.010999,0.004321,3.223389,-155.532608,-5.147603,268.211304
1989,0,-0.010573,0.003687,3.222888,-155.589142,-5.058229,267.262238
1990,0,-0.009512,0.003390,3.222485,-155.667679,-4.943492,266.259979
1991,0,-0.009100,0.003518,3.222145,-155.743576,-4.833073,265.255432
1992,0,-0.008488,0.003642,3.221852,-155.849091,-4.716033,264.246887
1993,0,-0.008316,0.003963,3.221510,-155.956512,-4.621039,263.222382
1994,0,-0.008188,0.004022,3.221367,-156.079468,-4.519970,262.235260
1995,0,-0.008079,0.004595,3.220937,-156.204483,-4.434853,261.258179
1996,0,-0.008342,0.004524,3.220354,-156.333649,-4.358967,260.308624
1997,0,-0.008071,0.005015,3.219891,-156.470886,-4.288042,259.367981
1998,0,-0.007950,0.005538,3.219095,-156.595978,-4.242764,258.452820
1999,0,-0.008047,0.006058,3.218085,-156.738098,-4.191839,257.557556
2000,0,-0.007745,0.006564,3.217128,-156.878372,-4.145399,256.677673
2001,0,-0.007233,0.006816,3.216053,-157.041641,-4.107440,255.858475
2002,0,-0.006731,0.007093,3.215247,-157.246796,-4.056524,255.061325
2003,0,-0.006123,0.007372,3.214621,-157.470291,-4.029121,254.307144
2004,0,-0.005108,0.007367,3.214283,-157.739319,-3.975680,253.575958
2005,0,-0.004062,0.008050,3.214044,-158.034424,-3.912444,252.876190
2006,0,-0.002727,0.008508,3.214007,-158.365875,-3.827761,252.203308
2007,0,-0.001328,0.009158,3.213916,-158.737366,-3.735073,251.583221
2008,0,-0.000018,0.009748,3.213975,-159.148666,-3.634602,251.053207
2009,0,0.001077,0.010490,3.214159,-159.594940,-3.522108,250.594620
2010,0,0.002322,0.011239,3.214696,-160.046570,-3.415281,250.223007
2011,0,0.003367,0.011610,3.215074,-160.511124,-3.333956,249.925934
2012,0,0.004212,0.011347,3.215423,-160.977417,-3.257706,249.732040
2013,0,0.005189,0.011162,3.215987,-161.436066,-3.174382,249.626709
2014,0,0.006328,0.010894,3.216707,-161.888596,-3.091380,249.622543
2015,0,0.007197,0.011218,3.217286,-162.320679,-3.002045,249.712036
2016,0,0.008173,0.012056,3.218069,-162.733826,-2.923615,249.889603
2017,0,0.008982,0.012497,3.218870,-163.133560,-2.869724,250.175507
2018,0,0.009397,0.012607,3.219539,-163.497635,-2.845473,250.539063
2019,0,0.009852,0.012818,3.219767,-163.834061,-2.844104,251.021118
2020,0,0.010368,0.012749,3.219889,-164.112198,-2.853358,251.606461
2021,0,0.010949,0.012862,3.219760,-164.339111,-2.900386,252.307541
2022,0,0.011475,0.012252,3.219630,-164.522385,-2.986030,253.097214
2023,0,0.011790,0.012151,3.219362,-164.662003,-3.077711,253.977509
2024,0,0.011773,0.012129,3.219129,-164.764572,-3.185487,254.930679
2025,0,0.012020,0.012225,3.218808,-164.813324,-3.322536,255.948578
2026,0,0.012191,0.012723,3.218417,-164.828430,-3.455867,257.036316
2027,0,0.012089,0.013097,3.217891,-164.802139,-3.583187,258.192627
2028,0,0.012262,0.014655,3.217455,-164.766052,-3.724083,259.399475
2029,0,0.012032,0.016509,3.217123,-164.731476,-3.843257,260.670074
2030,0,0.012180,0.019736,3.217081,-164.667770,-3.929266,261.982697
2031,0,0.011995,0.022656,3.217153,-164.603424,-3.999711,263.366943
2032,0,0.011813,0.026415,3.217170,-164.537003,-4.092586,264.875031
2033,0,0.011302,0.028627,3.217278,-164.474197,-4.225614,266.545288
2034,0,0.010319,0.029601,3.217125,-164.390945,-4.385570,268.371582
2035,0,0.009462,0.030224,3.216780,-164.288620,-4.571925,270.309631
2036,0,0.008873,0.030342,3.216694,-164.166199,-4.763403,272.362183
2037,0,0.008502,0.031037,3.216691,-164.015396,-4.967188,274.520905
2038,0,0.007818,0.031768,3.216714,-163.822723,-5.168568,276.753601
2039,0,0.007374,0.033135,3.216629,-163.610657,-5.360824,279.057312
2040,0,0.006623,0.034110,3.216200,-163.378418,-5.561372,281.447266
2041,0,0.005093,0.034994,3.215488,-163.149429,-5.790969,283.920441
2042,0,0.003574,0.034774,3.215181,-162.925842,-6.061920,286.490112
2043,0,0.001062,0.034778,3.214707,-162.725250,-6.349430,289.127258
2044,0,-0.001201,0.035046,3.214272,-162.513489,-6.650980,291.804871
2045,0,-0.003287,0.035987,3.213799,-162.280518,-6.948670,294.505646
2046,0,-0.004794,0.037309,3.213363,-162.044235,-7.240010,297.217224
2047,0,-0.005989,0.038376,3.212967,-161.802765,-7.533489,299.950073
2048,0,-0.007511,0.039435,3.212250,-161.573334,-7.840750,302.722717
2049,0,-0.008984,0.040145,3.211533,-161.360855,-8.150471,305.520752
2050,0,-0.010387,0.040577,3.210841,-161.171539,-8.499222,308.380981
2051,0,-0.011972,0.041190,3.210160,-160.989807,-8.837765,311.246033
2052,0,-0.013567,0.042047,3.209727,-160.848526,-9.180221,314.131470
2053,0,-0.014859,0.042885,3.209572,-160.730865,-9.494565,317.003632
2054,0,-0.016260,0.044730,3.209510,-160.636169,-9.789727,319.895020
2055,0,-0.017834,0.046758,3.209768,-160.582108,-10.076299,322.795410
2056,0,-0.019396,0.049547,3.209969,-160.570480,-10.345325,325.669434
2057,0,-0.021443,0.053204,3.209914,-160.591446,-10.594477,328.562103
2058,0,-0.023716,0.057126,3.209823,-160.629593,-10.871541,331.488922
2059,0,-0.026499,0.060169,3.209530,-160.666672,-11.195740,334.479187
2060,0,-0.028645,0.062299,3.209004,-160.716217,-11.564473,337.548645
2061,0,-0.030650,0.063095,3.208290,-160.754532,-12.000965,340.722260
2062,0,-0.031374,0.062499,3.207641,-160.797684,-12.456312,343.949219
2063,0,-0.032057,0.062064,3.207132,-160.852554,-12.929313,347.256287
2064,0,-0.032286,0.060749,3.206469,-160.920639,-13.386364,350.572632
2065,0,-0.032206,0.060180,3.205899,-161.019165,-13.882963,353.946503
2066,0,-0.032540,0.059884,3.205221,-161.127823,-14.330453,357.357269
2067,0,-0.033486,0.059587,3.204702,-161.287537,-14.772116,360.843689
2068,0,-0.035198,0.058556,3.203798,-161.510773,-15.208605,364.427734
2069,0,-0.036848,0.056934,3.203167,-161.775269,-15.626728,368.085632
2070,0,-0.038575,0.055587,3.202833,-162.085098,-16.029490,371.831665
2071,0,-0.040823,0.053742,3.203196,-162.456375,-16.398039,375.607483
2072,0,-0.043073,0.053111,3.204161,-162.870316,-16.740164,379.441803
2073,0,-0.046027,0.052142,3.205092,-163.335373,-17.044085,383.295135
2074,0,-0.049177,0.051948,3.205980,-163.827209,-17.316502,387.172699
2075,0,-0.052116,0.051268,3.206882,-164.341476,-17.589884,391.075897
2076,0,-0.054806,0.050675,3.207580,-164.865402,-17.858618,394.999451
2077,0,-0.060436,0.046395,3.207724,-165.523285,-18.140110,398.799377
2078,0,-0.062295,0.045880,3.208778,-166.070557,-18.394176,402.721222
2079,0,-0.063925,0.045570,3.209703,-166.613953,-18.657112,406.621674
2080,0,-0.065903,0.045504,3.210251,-167.164642,-18.942499,410.570740
2081,0,-0.067980,0.044548,3.210482,-167.713943,-19.240702,414.514496
2082,0,-0.069680,0.044333,3.210515,-168.235291,-19.561186,418.495331
2083,0,-0.071025,0.043644,3.210648,-168.728195,-19.896624,422.483459
2084,0,-0.071556,0.042153,3.210655,-169.191696,-20.235291,426.453308
2085,0,-0.072529,0.041438,3.210347,-169.651382,-20.632502,430.486816
2086,0,-0.073683,0.040519,3.209974,-170.102921,-21.025457,434.519531
2087,0,-0.074922,0.039180,3.209118,-170.535080,-21.464041,438.600372
