Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
0.8789950000001118,1950.4943450632904,,,,-0.037109375,0.10546875,-0.984375,0.004815338469755241,0.12752493373177934,23.173813169013055,1.5709043300337293,0,9145,36.40384345059527,4.611278243340874,12.667009321691475,0.027655007354183737,0.003503062359468917,0.4141999405430634,-0.0552820434091664,-0.15707376827775227,0.802734375,0.6903961150127711,0,1,1,1,0,0,0,0,,
0.9029950000001118,1988.662484104773,,,,-0.099609375,-0.001953125,-0.98828125,0.004815338469755241,0.12752493373177934,23.164492460811278,1.9027851871480306,0,9488,44.077053122233934,4.784531293673234,10.854925533258385,0.026653589642189272,0.0028932273075999155,0.4141999405430634,-0.0552820434091664,-0.15707376827775227,0.78515625,0.7148505612967111,1,1,1,1,0,0,0,0,,
0.9269950000001118,1999.708466413037,,,,0.224609375,0.01171875,-1.103515625,0.004815338469755241,0.12752493373177934,23.146575144469466,2.48182578492376,0,10344,57.44576702621973,5.216071007003562,9.079991924597007,0.024448465820452406,0.002219918722184938,0.4141999405430634,-0.0552820434091664,-0.15707376827775227,0.771484375,0.7553658286684435,0,1,1,1,0,0,0,0,,
0.9519950000001117,1981.351238013685,,,,-0.5625,0.1015625,-1.0078125,0.004815338469755241,0.12752493373177934,23.1252362322349,3.1717639976141574,0,11464,73.34779171772513,5.780801334628072,7.881357024183036,0.022060078931943453,0.0017386335804430474,0.4141999405430634,-0.0552820434091664,-0.15707376827775227,0.763671875,0.8060736705467875,0,0,1,1,0,0,0,0,,
0.9779950000001117,1932.3846466589353,,,,-0.3359375,-0.134765625,-0.833984375,-0.020287999732544634,0.12752493373177934,23.088752931039,4.370534665256232,0,13003,100.91019506264237,27.626002648200092,27.37682018258968,0.004616119652044119,0.001263746776553303,0.36689613238077057,-0.11465666834946062,-0.15707376827775227,0.771484375,0.8892185481261969,0,1,1,1,0,0,0,0,,
1.0079950000001117,1847.9762510949113,,,,-0.171875,-0.2890625,-1.2109375,-0.020287999732544634,0.12752493373177934,23.042757752841773,5.8319882790691615,0,14760,134.38509313200328,31.35749949814903,23.334060919500427,0.0040668081247775155,0.0009489514853147785,0.36689613238077057,-0.11465666834946062,-0.15707376827775227,0.798828125,0.9979065671471372,1,1,1,1,0,0,0,0,,
1.0579950000001117,1635.3730755197919,,,,-0.037109375,0.90234375,-0.36328125,-0.020287999732544634,0.1237445537231544,22.91725743804394,9.606597169184992,0,19170,220.1568604297966,40.72738816772186,18.499259159225232,0.0030383621265757245,0.0005620744839909903,0.36689613238077057,-0.11465666834946062,-0.15299921281966372,0.984375,1.2975706614681912,0,0,1,1,0,0,0,0,,
1.1059950000001117,1355.2334956907614,,,,-0.09375,1.19140625,-0.025390625,0.023697861870597886,0.1237445537231544,22.832391533467113,12.068791669160431,0,21648,275.5593767261171,53.72285865470931,19.4959283523512,0.0023033873628820205,0.0004490667499445904,0.48060909167288235,-0.03944061573829591,-0.15299921281966372,1.111328125,1.5664845387735196,0,1,1,1,0,0,0,0,,
1.1299950000001118,1229.7226475395712,,,,0.736328125,-1.0859375,-0.36328125,0.023697861870597886,0.1237445537231544,22.80735204260893,12.859607829158989,0,22188,293.29360288951904,55.06178162989502,18.77360470444229,0.0022473764934618284,0.00042191357910307994,0.48060909167288235,-0.03944061573829591,-0.15299921281966372,1.15625,1.6844786718687543,0,1,1,1,0,0,0,0,,
1.1579950000001118,1134.9134476142906,,,,0,-0.4375,0.34765625,0.023697861870597886,0.1237445537231544,22.787080018812723,13.439875102852113,0,22445,306.25550941154,55.700182012334714,18.187487343284307,0.002221618480452207,0.00040405657994831026,0.48060909167288235,-0.03944061573829591,-0.15299921281966372,1.197265625,1.8067699173648095,0,1,1,1,0,0,0,0,,
