Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
3.0279950000001117,1967.164471228306,,,,0.634765625,1.728515625,-0.392578125,-0.005423180332129835,0.5694386964215038,22.54467129588867,18.541594210664154,0,0,418.01414678117567,0,0,0,0,0.3780332298389926,-0.06372370754298294,-0.6333756558297425,2.63671875,9.128313855001663,0,1,1,1,0,0,0,0,,
3.0539999999995344,1964.5404680453805,,,,0.5625,0.70703125,-0.9609375,-0.005423180332129835,0.5694386964215038,22.547378336819058,18.40369846159568,0,0,414.9551520103327,0,0,0,0,0.3780332298389926,-0.06372370754298294,-0.6333756558297425,2.671875,9.197445785529073,0,1,1,1,0,0,0,0,,
3.077994999999646,1961.2151440951334,,,,1.484375,-3.18359375,-1.86328125,-0.005469813813849025,0.5694386964215038,22.550073661285232,18.340065217073526,0,0,413.5698215977832,0,0,0,0,0.3780413528449609,-0.06392375011752859,-0.6333756558297425,2.671875,9.263177277877572,0,1,1,1,0,0,0,0,,
3.100999999999534,1958.3767933498962,,,,-0.0625,0.9453125,-0.3671875,-0.005469813813849025,0.5694386964215038,22.55268285513731,18.246029875761398,0,0,411.4969251534072,0,0,0,0,0.3780413528449609,-0.06392375011752859,-0.6333756558297425,2.66015625,9.323473475917298,0,1,1,1,0,0,0,0,,
3.1289949999996463,1955.57226732575,,,,-1.88671875,-1.193359375,-0.953125,-0.005469813813849025,0.5694386964215038,22.55543427784773,18.139697615388442,0,0,409.1487573839252,0,0,0,0,0.3780413528449609,-0.06392375011752859,-0.6333756558297425,2.697265625,9.395829556778361,0,1,1,1,0,0,0,0,,
3.1519999999995343,1951.8770479136576,,,,1.474609375,1.29296875,-0.1640625,-0.005469813813849025,0.5697852173607403,22.557176616114518,18.046812094815447,0,0,407.08512778058366,0,0,0,0,0.3780413528449609,-0.06392375011752859,-0.6337491417705968,2.716796875,9.453817408587186,0,1,1,1,0,0,0,0,,
3.1779950000001116,1948.875488291231,,,,0,-2.669921875,-1.28515625,-0.005469813813849025,0.5697852173607403,22.559946267306742,17.949040780364445,0,0,404.92939555471935,0,0,0,0,0.3780413528449609,-0.06392375011752859,-0.6337491417705968,2.720703125,9.513094013912696,0,1,1,1,0,0,0,0,,
3.2019950000001116,1944.787938189169,,,,-0.853515625,-0.2890625,-0.548828125,-0.005469813813849025,0.5697852173607403,22.562842322022675,17.836433029673188,0,0,402.4406260358333,0,0,0,0,0.3780413528449609,-0.06392375011752859,-0.6337491417705968,2.716796875,9.575628642716481,0,1,1,1,0,0,0,0,,
3.225999999999534,1941.735723343163,,,,1.109375,0.8671875,-0.626953125,-0.008392280759495253,0.5697852173607403,22.565589195891864,17.72872290165896,0,0,400.05907796663604,0,0,0,0,0.3720634335744307,-0.07039573720119008,-0.6337491417705968,2.732421875,9.631889068598431,0,1,1,1,0,0,0,0,,
3.2529999999995343,1937.850299388953,,,,0.361328125,-0.9140625,-1.01953125,-0.008392280759495253,0.5697852173607403,22.56983944397319,17.60951377611405,0,0,397.44389861332814,0,0,0,0,0.3720634335744307,-0.07039573720119008,-0.6337491417705968,2.734375,9.693810909032502,0,1,1,1,0,0,0,0,,
3.275995000000112,1933.848027127527,,,,-0.259765625,-0.955078125,-0.59375,-0.008392280759495253,0.5697852173607403,22.573353928692864,17.49526541544879,0,0,394.92681829934537,0,0,0,0,0.3720634335744307,-0.07039573720119008,-0.6337491417705968,2.7265625,9.744677862902597,0,1,1,1,0,0,0,0,,
3.301999999999534,1930.2110084834546,,,,-0.986328125,-0.302734375,-0.849609375,-0.008392280759495253,0.56003248751525,22.57615861800359,17.38176000107712,0,0,392.41337084438726,0,0,0,0,0.3720634335744307,-0.07039573720119008,-0.6232374898910125,2.71484375,9.801588663159352,0,1,1,1,0,0,0,0,,
3.3289999999995343,1925.991450124165,,,,1.546875,-0.80859375,-1.04296875,-0.008392280759495253,0.56003248751525,22.578310618034756,17.29063871635264,0,0,390.3934117220276,0,0,0,0,0.3720634335744307,-0.07039573720119008,-0.6232374898910125,2.71484375,9.853640050528316,0,1,1,1,0,0,0,0,,
3.351995000000112,1921.3202060802162,,,,-0.40625,0.7578125,-0.734375,-0.008392280759495253,0.56003248751525,22.579767923588516,17.20312007391704,0,0,388.44245883067373,0,0,0,0,0.3720634335744307,-0.07039573720119008,-0.6232374898910125,2.7265625,9.909393827875238,0,1,1,1,0,0,0,0,,
3.376994999999646,1917.0392168065855,,,,0.109375,-0.1015625,-0.56640625,-0.009626747920740692,0.56003248751525,22.58196633288021,17.10109167770682,0,0,386.1762765214733,0,0,0,0,0.36953832544855797,-0.07312954246618618,-0.6232374898910125,2.708984375,9.95869553719095,0,1,1,1,0,0,0,0,,
3.400995000000112,1913.363621818265,,,,0.5,-1.013671875,-1.17578125,-0.009626747920740692,0.56003248751525,22.583486724019263,17.044619579834265,0,0,384.9269399971459,0,0,0,0,0.36953832544855797,-0.07312954246618618,-0.6232374898910125,2.68359375,10.011526812515188,0,1,1,1,0,0,0,0,,
3.426999999999534,1908.8941347487003,,,,-0.611328125,-0.234375,-0.951171875,-0.009626747920740692,0.56003248751525,22.585820206820067,16.978005282429603,0,0,383.4621747793964,0,0,0,0,0.36953832544855797,-0.07312954246618618,-0.6232374898910125,2.677734375,10.065137002105114,0,1,1,1,0,0,0,0,,
3.452994999999646,1904.1388615315104,,,,-0.8359375,-0.791015625,-0.2265625,-0.009626747920740692,0.5469091341161623,22.58903849372748,16.86517854127283,0,0,380.9681672723986,0,0,0,0,0.36953832544855797,-0.07312954246618618,-0.6090929247682783,2.6640625,10.11313400007047,0,1,1,1,0,0,0,0,,
3.475999999999534,1899.2757365167624,,,,0.486328125,0.451171875,-1.2265625,-0.009626747920740692,0.5469091341161623,22.591936659586054,16.76643036549578,0,0,378.7861328246409,0,0,0,0,0.36953832544855797,-0.07312954246618618,-0.6090929247682783,2.66796875,10.158543234468464,0,1,1,1,0,0,0,0,,
